0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
50,17,59,16,30,61,1,83,76,73,89,49,37,5,91,84,38,79,33,11,82,34,13,26,77,31,44,3,98,88,47,87,97,8,64,52,75,6,72,21,46,9,99,70,39,65,66,4,57,41,36,74,60,18,94,86,14,53,81,22,95,62,90,20,23,45,12,24,43,28,58,7,80,78,0,68,93,19,67,25,54,48,40,92,32,56,29,27,69,10,71,35,55,15,51,96,63,85,42,2
77,34,51,22,59,21,13,9,84,56,67,69,74,28,93,33,39,72,73,4,98,71,57,29,95,46,47,87,90,96,6,14,88,52,75,48,11,89,68,91,0,76,23,27,30,17,81,45,61,50,49,20,65,63,83,7,85,78,2,26,55,43,10,54,40,3,36,37,18,80,25,32,1,86,66,62,35,58,64,82,99,41,8,38,31,53,19,44,12,24,92,79,70,60,5,15,42,16,97,94
60,45,87,69,77,28,97,79,91,58,61,67,36,10,22,55,0,41,84,88,3,92,31,17,52,13,37,24,71,4,35,94,54,27,32,25,44,83,33,57,73,95,38,63,78,59,98,9,19,42,14,62,6,74,29,99,11,81,43,82,40,1,2,47,51,72,93,90,80,64,12,66,30,65,23,39,75,15,21,53,8,50,7,5,68,34,89,96,86,46,18,85,56,26,16,70,49,76,20,48
24,23,80,88,37,31,21,61,58,54,18,2,10,3,49,14,46,76,70,50,68,77,59,91,42,82,43,25,4,7,93,26,32,66,67,56,64,75,36,79,85,22,35,71,48,9,99,89,6,74,81,94,45,33,8,17,12,38,83,47,34,13,62,86,28,60,72,19,39,53,90,98,20,30,27,97,63,57,5,44,92,96,55,0,41,95,1,11,52,15,84,73,78,40,29,51,16,65,87,69
38,14,98,35,7,79,18,70,61,88,29,27,74,40,26,32,91,75,55,81,59,2,63,12,43,17,64,42,90,58,92,76,80,68,60,94,5,39,34,20,25,69,65,54,45,31,84,86,44,46,57,37,21,9,48,30,71,89,78,28,99,1,22,72,19,11,24,36,0,82,83,15,73,97,6,4,10,33,41,85,51,13,95,87,56,67,96,49,77,47,8,23,66,50,3,16,93,53,52,62
55,73,97,68,35,0,53,76,95,87,19,5,60,44,81,79,30,40,42,41,71,33,57,4,14,63,91,72,27,51,38,16,2,74,3,36,82,93,21,59,45,20,37,64,29,98,43,22,17,86,84,90,9,80,28,48,83,6,47,25,11,54,78,67,39,26,88,66,70,96,49,18,99,61,85,92,31,10,7,15,13,12,58,62,23,24,69,77,94,52,32,65,50,46,75,56,8,34,89,1
72,2,50,57,55,65,89,44,32,76,15,45,47,34,8,48,88,13,6,37,53,28,51,64,67,23,79,61,18,91,29,98,52,26,56,24,1,62,99,9,25,68,22,21,80,71,31,92,74,83,20,7,3,33,39,43,66,38,10,16,4,41,36,87,75,70,40,14,30,86,97,12,95,69,82,46,60,19,49,63,58,27,0,59,96,77,73,17,90,81,35,94,5,78,93,54,84,11,85,42
92,23,14,96,2,88,50,87,69,27,76,24,93,58,83,47,90,95,71,99,19,1,57,29,36,38,18,3,34,80,22,28,79,81,32,52,74,5,46,68,89,0,63,7,94,86,49,17,62,75,35,43,56,45,30,6,40,13,48,31,60,9,66,64,77,21,65,33,98,78,51,84,26,41,85,72,54,59,16,12,44,15,73,20,11,25,61,70,4,53,8,82,37,97,67,39,42,55,10,91
71,99,57,32,0,90,14,5,54,4,62,16,85,22,73,87,6,35,63,45,95,3,17,38,61,29,82,49,79,74,65,98,41,26,91,68,46,84,40,24,2,36,67,52,31,56,15,8,83,81,89,78,23,7,33,69,50,64,60,51,25,93,44,97,37,19,48,96,11,42,10,55,80,72,75,53,43,13,47,1,30,76,28,94,18,27,92,88,39,70,9,66,34,20,58,59,21,77,86,12
98,15,88,76,59,61,79,47,9,67,8,54,33,4,65,73,62,0,6,86,71,51,82,40,17,60,95,68,77,55,7,14,90,92,75,83,41,53,30,10,24,63,46,29,70,97,66,56,25,1,81,74,5,87,52,57,89,39,38,28,20,94,80,34,96,11,58,42,19,37,21,72,84,93,22,48,36,2,91,13,12,23,32,69,64,44,35,27,16,50,3,78,49,18,99,26,85,45,43,31
88,76,31,91,34,45,77,35,23,13,25,51,9,50,12,1,89,49,71,16,2,36,33,66,10,29,83,79,32,95,80,67,6,53,28,44,17,64,84,82,40,8,85,74,92,93,41,78,72,87,47,21,56,90,73,96,37,99,70,38,26,5,98,52,39,57,7,65,0,15,22,48,86,18,24,4,81,27,19,20,61,94,55,59,63,3,97,30,62,43,14,68,69,75,11,54,58,46,42,60
59,81,70,93,94,74,24,9,87,18,83,23,2,3,5,29,0,38,33,63,48,28,99,45,41,88,40,56,35,26,34,54,13,32,14,1,96,52,55,25,72,97,69,51,50,8,61,73,49,4,62,17,75,82,60,77,10,27,66,92,11,20,36,68,80,64,37,21,47,39,86,79,76,84,42,67,53,31,90,71,22,65,19,43,95,7,58,78,6,91,98,30,16,46,57,12,44,85,89,15
