0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1,62,3,23,5,6,7,8,9,10,90,12,91,14,15,16,17,18,19,4,21,67,49,24,25,26,27,28,20,95,31,32,11,34,35,36,37,38,39,40,2,42,43,44,45,46,47,48,33,50,51,52,53,54,55,30,57,68,59,60,61,22,97,64,65,66,72,29,69,70,71,78,73,74,75,76,77,58,79,80,81,41,83,84,85,86,87,88,89,56,63,92,93,94,82,96,13,98,99
0,1,62,3,23,5,6,7,8,85,10,90,12,91,53,13,16,17,18,19,4,82,67,84,24,9,38,27,28,20,95,31,32,11,34,35,36,37,41,51,40,2,42,57,44,45,46,47,43,97,50,33,52,88,54,55,30,21,68,59,60,61,64,49,15,65,66,72,29,69,70,71,78,73,74,75,76,77,58,79,80,81,22,83,26,25,86,48,87,89,56,63,92,93,94,14,96,39,98,99
57,9,0,3,35,5,31,7,51,85,10,1,40,37,53,13,16,17,18,19,4,82,67,84,24,23,38,27,8,20,95,97,32,11,34,60,36,45,90,30,62,2,42,75,44,47,46,41,43,22,50,33,52,88,54,55,91,21,68,59,6,61,64,49,15,65,66,72,29,69,70,71,78,73,74,12,76,77,58,79,80,81,28,83,26,25,86,48,87,89,56,63,92,93,94,14,96,39,98,99
57,9,0,3,53,5,31,7,51,85,10,1,40,37,56,13,16,86,18,19,4,82,67,84,30,23,38,52,17,20,95,97,32,11,83,42,36,45,90,59,62,2,64,27,44,47,46,41,43,22,75,33,54,88,81,55,91,21,68,50,6,24,8,49,15,65,66,72,29,69,34,71,78,73,74,12,76,77,58,70,79,60,28,35,26,25,80,48,87,89,93,63,92,61,94,14,96,39,98,99
57,17,0,3,53,31,50,7,51,4,10,1,40,37,56,93,16,80,18,19,14,82,67,84,71,23,38,52,86,20,95,97,32,11,83,42,36,45,90,59,62,2,64,27,44,47,46,41,43,22,75,63,81,88,73,55,91,21,68,30,6,24,5,49,15,65,70,9,29,69,34,74,78,54,8,12,76,77,58,66,79,60,28,35,26,25,33,48,87,89,72,13,85,61,94,92,96,39,98,99
97,17,0,3,53,31,50,7,51,4,10,68,90,37,56,93,16,80,18,19,39,82,67,84,57,23,38,41,86,20,95,25,32,11,83,42,36,45,54,59,62,70,64,27,44,47,43,77,71,22,46,63,81,88,73,55,91,21,66,30,6,40,5,49,15,65,58,9,29,69,14,74,78,8,26,12,76,1,52,2,79,60,28,35,34,24,33,48,87,89,72,13,85,61,94,92,96,75,98,99
97,17,0,47,53,31,41,7,4,59,10,68,90,37,56,93,50,40,18,19,39,82,33,84,57,23,38,6,86,20,62,25,32,11,83,42,36,45,54,95,72,70,64,27,44,12,43,16,71,22,46,63,3,88,73,15,91,21,55,30,80,9,5,96,67,65,58,81,29,69,14,74,78,8,26,77,76,1,52,2,79,60,28,35,34,24,66,48,87,89,49,13,85,61,94,92,51,75,98,99
97,17,51,47,53,31,41,7,4,59,10,68,90,37,56,93,50,40,18,19,39,5,33,84,82,23,38,6,86,87,12,85,32,11,83,42,36,45,54,95,72,70,13,27,44,75,43,16,71,22,46,63,64,88,73,15,91,1,55,30,20,9,98,96,67,65,58,81,29,69,0,74,78,8,26,77,76,21,52,66,34,3,28,35,57,24,79,48,60,89,49,2,14,61,94,92,62,25,80,99
97,17,51,47,36,31,41,7,90,59,10,24,81,4,91,93,50,40,18,19,39,5,33,34,82,23,38,6,37,87,12,0,32,11,84,42,56,45,54,95,72,70,13,27,44,75,78,16,68,22,46,63,64,88,43,86,53,1,92,30,20,9,98,73,67,65,58,71,29,69,83,74,85,8,26,77,76,21,52,66,15,3,28,35,57,49,79,48,60,89,55,2,14,61,94,96,62,25,80,99
97,0,51,47,36,95,57,7,41,59,10,24,46,4,91,17,50,65,52,19,39,73,33,34,82,23,38,15,37,87,12,48,32,11,84,40,56,99,54,5,72,70,13,27,44,42,78,16,68,22,90,63,64,88,43,86,53,1,92,30,20,9,98,6,67,75,58,71,29,69,83,74,45,8,26,77,76,21,89,66,31,3,28,35,85,49,79,81,60,93,55,2,14,61,94,96,62,25,80,18
78,76,40,47,36,95,57,7,41,59,10,24,91,4,90,17,50,65,52,19,39,73,33,34,82,46,38,55,37,87,12,48,32,11,84,66,56,0,51,5,72,70,13,27,99,8,54,16,68,22,74,63,64,88,43,86,53,1,44,97,20,9,98,6,67,75,58,71,30,69,79,45,29,42,26,77,23,21,89,92,31,3,28,35,85,49,83,81,60,93,15,2,14,61,94,96,62,25,80,18
78,76,40,47,17,95,57,60,8,59,10,82,92,4,90,55,50,65,52,19,39,73,33,70,24,25,38,46,37,87,12,48,32,11,93,66,56,0,51,5,72,20,77,27,99,91,54,16,68,22,74,63,64,88,43,13,53,1,44,97,45,9,98,6,67,75,58,71,7,69,79,36,29,42,26,84,23,86,89,41,31,3,21,35,85,49,83,81,30,34,15,2,14,61,94,96,62,28,80,18
78,76,40,47,17,95,57,60,8,59,10,36,92,4,90,55,50,68,52,19,65,73,33,70,24,25,38,46,37,87,12,39,32,5,93,66,56,11,51,0,81,20,77,27,97,74,54,16,28,22,7,63,64,88,43,13,3,1,44,48,45,9,98,6,67,75,58,71,91,69,79,84,29,42,26,21,23,86,89,41,31,2,72,35,85,82,83,99,30,34,15,53,14,61,94,96,62,49,18,80
78,97,40,47,29,95,99,60,8,59,10,36,92,23,96,44,5,68,52,19,65,73,33,70,24,25,38,53,58,87,0,39,37,76,93,66,56,11,51,17,32,20,77,27,4,74,54,16,28,22,7,63,64,12,43,13,3,1,55,48,45,9,98,6,67,75,57,71,91,69,79,84,35,42,26,21,80,86,89,41,31,2,72,50,85,82,83,88,30,34,15,90,14,61,94,81,62,49,18,46
78,64,40,47,29,95,35,60,8,59,87,36,92,23,84,44,5,68,52,19,65,97,33,70,24,25,94,53,58,69,0,39,37,31,93,66,73,11,51,17,7,76,41,27,4,74,54,16,28,42,22,63,77,12,43,13,3,1,55,48,45,9,98,6,67,75,57,20,91,96,79,86,46,56,26,21,80,32,89,99,38,2,72,50,85,82,83,88,30,34,15,90,14,61,10,81,62,49,18,71
78,64,40,47,29,41,35,60,8,61,87,36,92,23,84,44,5,9,52,19,65,97,49,70,24,25,94,42,77,69,0,39,59,31,58,76,73,11,51,17,7,93,33,27,53,74,54,16,28,26,22,34,63,95,43,13,3,1,55,48,4,71,98,6,67,75,57,20,91,96,79,86,46,56,66,21,80,45,89,99,38,2,72,50,85,82,83,88,30,68,15,90,12,14,10,81,62,37,18,32
78,64,40,6,16,41,35,60,49,61,87,36,92,23,84,44,5,9,8,19,65,97,10,38,24,29,94,42,77,69,0,91,1,31,58,76,73,11,51,17,7,93,33,52,80,74,54,14,28,26,22,37,63,39,43,13,3,66,55,48,4,71,27,59,67,75,57,20,47,96,79,86,46,56,95,21,25,45,89,99,98,2,72,50,85,70,83,88,30,68,15,90,12,34,53,81,62,82,18,32
