0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1,2,3,4,5,6,7,8,9,10,11,19,13,14,15,16,17,18,62,20,21,22,23,24,25,26,27,28,29,30,65,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,69,51,52,53,54,55,56,57,58,59,90,31,12,63,64,50,66,67,68,60,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,61,91,92,93,94,95,96,97,98,99
0,1,2,3,4,5,6,7,8,9,10,11,19,13,14,15,48,17,18,62,20,21,22,23,24,25,51,27,28,29,30,65,32,33,34,35,36,37,38,39,40,41,75,60,44,45,46,47,43,49,69,89,52,53,54,55,56,57,58,59,90,31,12,63,64,50,66,67,68,70,26,71,72,73,74,42,76,77,78,79,80,81,82,83,84,85,86,87,88,16,61,91,92,93,94,95,96,97,98,99
0,66,2,3,4,5,6,7,8,9,10,11,19,13,14,15,48,17,18,62,20,21,22,23,24,25,51,27,28,29,30,65,32,33,34,35,85,37,38,39,40,41,75,60,44,45,46,47,43,49,69,89,52,81,54,55,56,57,58,59,90,31,12,63,64,50,53,67,68,70,26,71,72,73,74,42,36,77,78,79,80,16,82,83,84,76,94,87,88,1,61,91,92,93,86,95,96,97,98,99
0,66,2,3,4,75,6,7,8,9,10,11,19,13,14,15,74,17,5,62,20,21,22,23,24,25,39,27,28,29,30,65,32,33,34,35,85,37,38,45,40,41,12,60,44,51,46,47,43,49,69,89,52,81,54,55,56,57,58,59,90,31,48,63,64,50,53,67,68,70,26,71,72,73,94,42,36,77,78,79,80,16,82,83,84,76,18,87,88,1,61,91,92,93,86,95,96,97,98,99
0,66,2,3,4,75,6,7,54,9,10,22,19,13,14,15,74,17,5,62,20,21,8,23,24,25,39,27,28,29,30,92,32,33,34,35,85,37,38,45,40,41,12,60,44,51,46,47,43,49,69,89,52,81,11,55,56,57,58,59,90,31,1,63,64,50,53,67,68,70,26,65,72,73,94,42,36,77,78,79,80,16,82,83,84,76,18,87,88,48,61,91,93,71,86,95,96,97,98,99
0,66,2,3,45,75,6,7,54,9,10,22,27,13,14,15,74,17,5,62,20,21,8,23,24,25,39,4,28,29,30,92,32,48,34,35,85,37,38,61,40,41,12,60,44,51,46,47,43,49,69,89,52,81,11,55,56,57,58,59,90,31,1,63,64,50,33,67,68,70,26,65,72,73,94,42,36,77,78,79,80,16,82,83,84,76,18,87,88,99,53,91,93,71,86,19,96,97,98,95
0,66,2,3,45,11,6,7,54,9,10,22,27,13,14,15,74,17,5,62,20,21,8,93,24,25,39,4,28,29,30,92,32,61,97,35,85,37,38,48,40,41,12,60,44,51,46,47,43,49,69,89,52,81,50,55,56,57,34,59,90,31,1,63,64,75,33,67,68,70,26,65,72,73,94,42,36,77,78,79,80,16,82,83,84,76,18,87,88,99,53,91,23,71,86,19,96,58,98,95
0,66,2,49,45,64,6,7,54,9,10,22,27,13,14,15,74,79,5,62,20,21,8,93,24,25,39,4,28,29,30,92,32,61,97,35,85,37,38,68,40,3,12,60,48,51,46,47,43,44,69,89,52,81,50,55,56,57,34,59,90,31,1,63,41,75,33,67,17,70,26,65,72,73,94,42,36,77,78,11,80,16,82,83,84,76,18,87,88,99,53,91,23,71,86,19,96,58,98,95
0,66,2,49,45,64,6,7,54,9,10,37,27,13,14,15,74,79,5,62,20,21,8,93,24,25,39,4,28,29,30,92,32,61,22,35,85,12,38,68,40,97,44,60,48,51,46,47,43,3,69,89,52,81,50,55,56,57,34,59,90,31,1,63,41,75,33,67,17,70,26,99,72,73,65,42,36,77,78,11,80,16,82,83,84,76,18,87,88,91,53,94,23,71,86,19,96,58,98,95
0,66,11,49,45,64,6,7,54,9,10,37,27,13,14,15,74,79,5,62,20,21,80,93,24,25,39,8,28,29,30,92,32,61,22,35,85,12,38,68,40,97,57,60,48,51,46,47,43,3,4,89,52,81,50,55,56,73,34,59,90,31,1,63,2,75,33,67,17,70,26,99,72,69,65,42,36,77,78,44,41,16,82,83,84,76,18,87,88,91,53,94,23,71,86,19,96,58,98,95
