0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
87,54,12,22,94,75,80,92,40,20,86,33,50,17,45,16,81,35,32,83,78,60,95,4,27,85,73,53,70,30,58,59,43,91,11,69,13,18,64,48,77,44,29,14,2,97,21,57,65,82,62,67,47,19,84,26,0,3,9,7,55,38,74,52,37,71,23,36,8,93,90,56,63,6,5,10,49,99,66,61,46,79,51,1,28,96,89,68,24,41,88,39,98,42,34,76,72,25,31,15
30,38,17,13,60,25,44,45,51,37,19,27,83,43,66,36,64,54,85,92,12,84,53,77,35,70,1,32,26,81,9,74,95,59,88,7,15,22,93,61,20,96,18,47,62,76,4,2,48,89,50,23,39,68,97,55,91,94,42,49,34,21,29,87,86,41,98,8,3,31,33,10,14,65,79,73,5,78,82,69,16,72,11,80,40,75,28,57,52,99,24,6,56,46,71,63,90,0,67,58
4,88,37,61,69,65,20,71,49,60,56,89,2,80,19,70,18,48,64,31,5,67,7,30,9,27,44,53,52,26,84,78,66,73,82,74,97,24,23,63,98,91,57,87,79,72,83,11,77,1,59,54,34,10,33,14,22,40,0,76,75,43,81,96,35,50,94,21,6,55,85,12,15,41,8,32,92,39,68,46,25,38,45,36,62,51,90,28,13,3,42,47,99,29,93,95,17,16,58,86
59,85,15,13,88,97,73,1,23,51,71,46,60,81,43,89,64,22,80,54,93,17,53,42,6,94,14,7,29,39,11,40,96,55,32,3,28,62,78,99,68,10,50,63,24,76,5,77,67,9,18,83,20,56,8,75,34,65,12,74,95,16,44,21,72,47,69,2,41,61,25,90,66,19,38,57,35,49,82,26,92,52,48,27,84,87,79,30,36,98,4,58,0,33,86,37,91,45,70,31
70,56,20,29,59,78,48,99,54,19,84,69,75,82,63,40,47,30,95,34,74,35,49,13,27,24,31,61,21,5,4,8,62,42,39,25,33,3,66,22,38,98,23,52,17,85,50,55,36,87,10,81,65,14,2,92,91,72,94,32,57,60,96,53,71,16,0,64,37,15,51,83,73,11,1,7,58,67,9,6,26,93,18,89,43,76,45,77,80,68,28,97,44,12,41,79,88,90,86,46
36,26,35,84,14,44,83,15,22,86,60,37,32,23,12,43,46,47,93,67,34,62,16,33,3,18,78,98,39,56,7,76,94,57,19,45,38,58,81,73,88,54,68,53,70,61,77,64,30,50,71,92,29,74,66,31,4,6,10,28,49,51,80,48,5,9,96,97,85,75,79,59,1,72,11,55,20,69,82,41,89,63,25,52,0,24,90,42,95,99,8,40,21,91,65,27,87,2,13,17
61,71,19,40,25,94,68,24,17,7,52,76,63,95,26,31,66,10,23,13,0,37,83,60,2,12,80,87,18,90,92,43,39,29,28,84,58,9,44,98,46,97,57,27,72,14,42,86,53,70,16,1,21,55,59,85,33,73,41,20,69,75,36,74,56,30,5,54,81,82,32,45,88,47,79,78,6,38,48,34,4,96,51,3,64,15,93,99,77,8,62,22,67,89,35,91,11,50,65,49
13,45,52,34,58,9,19,61,27,0,78,23,44,96,56,85,10,68,71,63,11,30,97,65,31,48,21,93,26,99,59,81,95,64,50,37,39,38,46,77,42,73,88,22,25,66,47,82,89,57,35,91,92,20,72,98,2,29,32,53,41,87,17,15,24,84,18,40,76,51,83,3,80,79,55,90,16,69,33,54,5,36,67,86,14,28,7,70,12,75,94,4,6,8,1,62,74,49,60,43
61,50,81,29,9,48,98,59,62,31,11,2,32,7,0,23,57,15,27,53,37,38,58,18,26,96,3,10,90,72,20,19,89,44,5,39,92,30,42,76,43,77,75,78,35,21,46,56,6,40,1,51,65,47,13,99,83,94,60,71,22,80,34,52,74,14,24,82,4,91,86,17,67,70,87,64,33,16,73,8,85,41,28,88,55,12,66,49,69,54,84,95,63,36,25,79,93,68,97,45
27,43,50,2,70,97,44,33,12,95,94,52,81,38,28,84,48,46,19,6,18,88,87,67,15,63,23,4,76,14,92,62,40,72,16,75,47,79,69,60,90,57,13,74,80,98,3,85,58,29,30,64,93,83,86,71,8,37,49,99,11,22,45,91,0,21,68,26,25,36,24,1,56,89,32,41,54,65,96,61,55,59,20,51,82,35,53,17,42,78,7,77,31,39,66,5,34,10,9,73
4,8,19,32,44,57,71,92,43,66,33,36,52,74,54,69,88,67,27,56,86,93,73,61,50,22,51,18,65,30,2,21,53,20,98,96,85,1,12,89,37,79,6,11,39,0,63,46,9,55,42,38,80,7,94,15,47,34,24,95,58,3,78,59,25,45,14,28,60,41,90,48,68,64,35,13,77,81,5,31,75,26,82,16,40,49,83,84,76,87,29,70,10,72,62,17,97,99,23,91
44,84,57,11,13,0,88,65,59,83,22,79,64,7,70,30,6,38,93,97,14,58,60,49,77,27,47,32,1,55,29,16,63,50,92,41,76,31,87,39,95,33,91,80,68,42,48,35,98,3,19,40,94,17,21,90,25,2,82,78,96,4,9,85,71,28,72,45,61,43,67,69,10,74,23,86,56,75,51,37,53,15,73,12,81,66,24,18,54,89,20,8,62,26,52,36,5,34,46,99
