0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
12,14,44,42,40,69,33,76,31,99,92,50,74,17,84,35,52,72,65,30,29,87,93,77,71,28,63,54,97,89,73,64,98,38,86,26,79,41,13,1,80,55,68,96,62,53,10,19,8,59,25,82,48,75,49,78,23,83,81,37,5,34,67,90,56,47,7,22,15,46,45,58,36,21,88,85,91,3,9,0,16,4,51,43,6,94,32,70,57,18,20,60,11,2,39,24,61,66,27,95
84,73,7,19,18,29,91,47,3,90,41,99,27,45,88,37,67,60,28,76,14,69,4,72,36,85,50,70,96,71,26,87,0,23,15,5,38,94,92,42,20,89,95,81,22,98,54,79,39,68,13,6,49,8,51,57,33,2,44,12,58,56,24,1,93,55,31,83,80,97,53,43,52,74,78,11,64,25,62,32,59,40,65,21,30,35,82,10,16,86,48,66,61,75,34,17,9,46,63,77
50,82,25,57,86,47,4,75,46,95,81,8,97,34,17,94,60,37,18,21,92,58,56,83,13,29,23,33,53,66,71,88,61,64,80,12,52,90,15,78,72,73,49,27,67,55,26,62,9,14,89,74,87,54,59,2,44,28,63,43,20,32,35,51,11,10,39,22,41,91,96,79,40,77,76,6,84,31,36,70,7,85,48,1,99,38,65,98,5,3,19,68,24,45,69,30,16,0,42,93
39,0,12,67,22,64,38,76,40,85,91,16,9,33,50,53,63,68,51,36,6,32,44,49,7,23,59,56,26,72,29,45,99,13,43,73,62,69,10,35,87,20,37,79,77,47,98,70,58,74,61,28,25,15,27,89,11,21,42,34,41,2,94,19,90,14,88,66,92,57,97,5,1,8,30,80,95,24,60,65,86,55,17,75,52,18,71,4,3,84,78,93,81,83,54,48,46,96,31,82
2,87,49,14,71,55,37,53,36,62,41,13,77,38,81,47,88,23,75,3,72,8,29,50,90,93,15,91,63,26,44,11,80,19,35,39,64,40,96,73,79,82,46,45,31,1,16,7,97,94,92,78,85,9,66,18,32,33,12,24,69,20,48,51,22,4,76,21,68,74,6,84,70,56,52,25,60,28,10,59,17,27,42,58,86,0,30,34,5,67,57,83,61,95,43,99,65,89,54,98
60,12,85,94,45,53,68,40,90,17,15,16,95,61,5,44,65,6,1,73,49,39,80,43,55,82,66,35,38,72,62,19,21,74,11,48,32,58,0,96,14,98,34,3,28,24,8,71,50,10,59,86,22,97,75,63,67,2,57,76,87,54,18,41,56,33,91,64,13,70,88,78,81,79,92,27,83,4,99,30,47,51,7,89,23,69,36,29,93,26,25,77,31,84,42,52,9,37,46,20
44,46,99,6,68,85,29,7,42,8,19,77,50,14,49,81,40,54,52,38,48,25,57,34,33,45,65,39,83,67,15,95,9,64,74,58,80,41,27,30,56,93,5,36,59,18,96,66,91,51,62,84,13,98,55,97,70,31,22,71,89,12,32,1,10,2,20,3,76,53,24,63,94,17,47,92,43,78,86,11,35,37,75,82,73,61,26,16,69,0,90,87,79,23,72,4,60,21,88,28
6,27,43,51,37,82,48,45,55,64,54,61,66,2,75,83,41,60,53,62,50,7,52,70,80,84,30,18,29,86,26,79,25,14,97,22,77,15,4,63,28,92,38,39,42,32,10,0,46,24,73,90,69,5,72,11,49,96,36,8,9,76,47,44,65,17,59,35,94,40,1,21,74,98,68,16,13,88,20,3,95,93,71,58,87,56,33,34,57,99,85,12,67,19,23,81,89,31,78,91
98,62,59,9,10,52,63,76,58,49,47,3,50,21,95,11,89,44,39,15,90,31,92,80,30,2,26,56,60,81,82,23,29,64,35,88,22,85,99,67,87,32,51,78,65,93,97,84,16,73,8,4,68,37,14,36,17,13,27,53,33,42,20,86,34,83,69,57,79,96,75,43,46,28,66,41,0,45,74,18,7,38,77,70,54,71,91,1,6,12,19,48,94,55,25,24,72,5,61,40
55,75,85,90,34,0,42,7,70,96,72,51,57,97,47,65,39,92,22,48,64,74,8,73,32,9,43,12,23,62,87,18,38,93,41,2,66,94,80,89,11,14,40,77,21,82,44,3,91,88,79,29,4,45,20,37,84,10,56,36,81,53,86,63,28,50,15,17,69,49,83,25,31,33,1,35,99,19,95,60,71,59,27,26,30,98,61,16,46,67,68,5,54,52,78,6,58,76,13,24
44,21,94,61,63,35,82,73,59,87,75,18,31,36,49,81,53,68,10,20,58,57,9,13,39,74,45,19,60,42,90,6,97,4,15,69,29,40,34,33,99,46,22,64,14,89,32,12,66,84,98,30,92,65,37,79,11,23,95,17,88,47,83,86,27,71,52,5,25,2,50,93,41,96,72,51,78,38,55,43,80,16,48,76,1,0,24,85,3,77,8,54,56,28,67,91,26,62,70,7
16,13,9,19,68,7,30,50,61,36,43,46,80,42,85,78,76,77,86,38,40,17,10,59,5,89,41,11,88,63,81,71,65,22,21,70,67,72,14,52,1,58,27,44,55,94,54,83,73,91,64,98,20,23,47,29,0,39,75,24,96,95,99,92,25,6,28,82,4,51,87,26,8,60,33,34,57,97,31,53,79,62,3,15,18,69,84,90,35,2,48,37,66,49,56,12,32,93,45,74
22,69,24,64,33,42,99,20,66,21,61,89,78,34,11,72,70,49,46,40,48,25,62,67,12,54,53,10,27,28,63,75,14,79,15,9,77,43,7,90,35,47,32,80,83,17,1,82,45,87,30,38,16,31,55,13,36,94,71,93,26,74,0,95,98,68,8,41,18,2,97,52,50,92,85,59,23,58,56,96,65,29,39,57,91,3,86,4,84,51,76,73,88,60,5,37,81,44,6,19
53,89,76,31,91,83,97,77,86,48,96,35,14,33,18,65,47,6,60,26,94,1,32,5,54,57,36,71,19,99,28,59,56,82,75,87,39,66,12,17,88,85,61,3,84,30,93,95,16,52,62,24,8,46,51,34,80,50,68,38,10,44,92,81,9,15,42,20,43,90,45,74,2,72,78,41,63,29,27,7,69,23,67,64,55,22,40,98,25,73,79,4,11,13,58,0,49,21,37,70
84,51,53,37,29,85,61,22,58,98,76,66,50,10,26,81,44,71,78,57,54,88,75,99,35,68,93,74,72,67,18,89,42,17,20,3,38,31,52,30,65,73,64,79,8,9,1,23,41,16,83,97,87,36,12,4,47,19,34,70,21,24,82,2,25,5,39,69,96,43,40,45,59,63,28,13,48,60,56,77,11,91,92,94,0,90,7,62,86,33,14,55,27,46,32,49,95,15,80,6
