0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,62,2,70,4,5,6,7,8,78,10,18,1,13,55,15,16,17,33,19,20,21,22,61,24,25,26,27,28,29,30,31,69,23,34,35,36,3,38,39,40,41,42,12,44,45,46,47,48,49,50,51,52,53,54,14,56,57,63,37,60,32,11,98,64,65,66,67,68,58,43,71,72,73,74,75,76,87,80,79,59,81,82,83,84,85,86,9,88,89,90,91,92,93,94,95,96,97,77,99
8,96,2,72,4,5,6,7,0,78,10,18,33,13,62,70,84,17,1,19,51,12,22,61,24,25,26,74,28,29,30,31,69,23,15,35,36,3,38,27,55,41,42,48,44,45,46,47,92,49,50,20,52,53,54,14,56,57,63,37,60,32,11,98,64,65,66,67,68,58,43,40,16,73,39,75,76,87,80,34,59,81,82,83,71,85,86,9,88,89,90,91,79,93,94,95,21,97,77,99
8,96,2,72,92,80,6,7,0,78,10,99,33,13,62,70,21,17,1,34,51,12,22,61,24,25,26,74,28,19,30,46,69,29,15,35,36,3,38,27,55,41,42,84,44,45,31,47,67,49,50,20,52,53,54,14,56,57,63,37,95,32,11,60,64,65,66,86,68,18,43,40,16,98,58,75,76,87,73,4,59,23,82,83,71,85,5,9,88,89,90,91,79,93,39,94,48,97,77,81
8,56,2,72,0,80,6,7,95,78,10,85,33,13,62,70,76,17,90,34,1,12,22,61,24,25,26,74,28,43,30,46,69,29,15,86,36,3,35,27,55,41,42,84,77,45,31,47,67,49,50,20,52,53,54,14,38,57,63,68,59,32,11,99,64,65,66,58,91,18,21,40,16,98,44,75,92,87,73,4,51,23,82,83,71,96,5,9,88,89,37,60,79,93,39,94,48,97,19,81
8,56,2,36,0,87,6,72,95,67,62,85,33,13,99,25,76,17,90,34,1,12,22,61,24,54,26,74,28,78,30,46,69,80,15,57,18,3,35,84,10,41,42,29,77,45,31,47,5,49,50,20,52,53,27,14,38,96,63,68,86,32,11,70,64,65,66,58,91,88,21,40,16,98,44,75,92,7,73,4,51,23,82,83,71,59,43,9,55,89,37,60,79,93,39,94,48,97,19,81
8,56,62,40,0,22,6,72,95,67,14,60,33,13,99,25,32,17,90,34,36,12,23,61,24,54,26,74,28,78,30,46,69,76,20,57,18,3,35,84,70,41,27,29,87,45,31,47,5,49,50,80,52,53,2,77,38,96,63,68,86,15,11,85,64,65,66,42,1,91,21,58,16,98,44,75,92,7,73,4,51,88,82,83,71,59,43,9,55,10,37,89,79,93,39,94,48,97,19,81
75,56,62,40,0,22,74,72,95,67,14,60,15,13,34,84,32,17,21,25,36,12,99,61,24,33,9,1,28,78,30,46,69,76,20,57,18,3,35,48,70,41,27,29,91,45,31,47,5,49,50,80,52,53,2,77,38,54,63,68,86,87,11,85,64,65,66,42,71,97,23,58,16,98,44,7,92,8,73,4,51,6,82,83,96,59,43,88,55,10,37,89,79,93,39,94,90,26,19,81
87,83,62,40,0,22,74,72,66,67,14,60,15,13,34,84,65,17,21,2,36,12,43,75,24,33,25,1,97,78,30,46,69,76,20,57,18,3,35,48,23,41,27,64,71,45,31,47,5,49,50,80,52,53,70,77,38,9,63,68,86,32,11,85,29,61,95,56,54,99,37,58,16,98,44,7,92,8,73,4,51,6,82,91,96,59,42,88,55,10,28,89,79,93,39,94,90,26,19,81
87,36,62,40,0,22,81,72,66,67,14,60,15,78,34,84,65,17,21,86,28,12,43,49,24,33,25,1,13,96,30,46,69,83,57,68,18,3,35,48,23,41,27,75,71,45,31,47,98,2,50,80,52,53,58,77,74,9,63,76,93,32,11,85,29,61,95,56,54,99,37,5,16,38,44,7,92,8,73,4,51,6,82,91,26,59,42,88,55,10,70,89,79,64,39,94,90,97,19,20
87,41,17,40,0,22,81,72,56,67,14,60,43,83,10,84,65,54,77,86,28,73,15,49,24,33,25,1,36,96,55,46,69,78,57,68,18,3,35,48,23,94,27,75,71,45,31,47,98,2,50,80,52,53,58,13,74,93,63,62,66,32,11,85,29,61,95,34,76,99,37,5,16,38,44,7,92,21,12,4,51,6,82,91,26,59,42,88,9,8,70,89,79,64,39,30,90,97,19,20
