0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
84,36,29,13,88,63,27,56,55,38,70,47,37,17,44,26,65,14,21,78,60,62,82,73,35,43,59,90,48,97,58,16,0,10,68,34,33,85,94,79,96,3,93,2,25,46,49,24,91,23,11,61,53,99,83,87,71,20,52,12,40,15,7,50,4,1,41,95,72,64,9,51,28,22,80,57,98,45,67,54,74,42,39,92,31,5,81,32,75,86,6,76,69,8,89,77,18,19,30,66
26,7,31,92,14,37,86,33,58,47,61,21,45,50,22,0,8,20,39,10,81,90,66,89,19,64,6,88,98,29,75,42,36,17,15,72,16,46,24,9,59,2,11,23,44,34,97,91,65,63,67,40,77,79,60,41,62,1,4,99,96,32,69,48,76,87,94,74,70,35,38,30,3,55,49,93,28,68,78,12,84,85,56,13,95,52,53,43,71,73,27,80,5,54,83,82,25,57,51,18
99,45,41,83,35,15,8,97,9,25,46,50,24,4,80,23,51,37,13,47,58,16,55,81,86,75,87,95,22,14,49,98,93,57,11,79,90,62,85,92,94,70,43,63,19,65,1,82,71,27,3,31,36,96,0,67,17,74,48,34,7,44,10,88,73,18,20,78,40,54,91,60,6,33,39,76,30,28,26,53,42,59,29,52,69,38,5,2,66,56,77,89,72,84,68,12,21,64,32,61
37,33,2,69,3,21,51,63,71,15,43,26,17,7,47,36,77,98,9,78,27,30,45,76,4,53,18,58,70,57,62,1,29,39,0,88,99,59,95,52,38,91,82,79,46,16,35,97,24,56,89,23,85,44,75,12,25,87,22,50,10,65,34,96,68,64,94,14,73,40,55,28,42,11,32,41,20,5,93,13,80,49,60,84,83,61,67,74,31,81,8,86,19,72,66,54,92,90,48,6
63,50,78,4,74,29,33,27,54,95,8,48,34,89,23,42,53,3,7,75,65,86,61,21,90,84,44,45,73,76,93,60,72,56,37,55,77,88,2,81,11,20,91,16,1,9,0,28,98,67,52,14,64,47,19,36,15,35,46,18,51,96,79,92,24,13,25,58,57,97,68,83,85,99,43,6,26,40,22,71,66,32,62,39,69,5,49,17,70,31,10,82,59,30,41,80,87,38,94,12
52,83,49,72,38,85,44,16,3,8,2,5,28,23,27,15,91,86,96,41,40,30,67,64,47,14,95,56,35,51,53,75,81,34,11,88,98,32,22,68,9,48,43,66,20,10,25,1,78,29,42,57,84,97,60,58,76,0,24,54,70,31,94,80,87,74,99,89,79,62,63,21,59,26,4,71,36,69,61,73,12,13,77,37,50,55,93,82,33,65,90,39,92,45,46,18,6,17,19,7
47,7,70,27,21,19,85,12,66,29,33,64,76,84,16,9,42,13,71,58,88,53,63,11,15,77,62,92,93,18,75,80,24,51,10,6,97,68,78,43,60,45,0,89,95,81,3,25,65,96,31,1,72,94,59,82,69,61,56,52,98,20,36,14,57,54,5,50,86,91,4,87,32,67,2,46,39,83,30,35,38,55,48,79,37,34,90,28,49,44,8,17,73,23,41,99,22,74,26,40
28,25,29,82,20,63,91,30,35,0,3,70,89,2,17,76,85,46,55,53,36,34,69,5,75,18,65,40,33,37,87,96,78,74,9,45,94,50,57,64,54,51,15,23,59,10,47,19,98,67,68,8,81,83,4,21,42,72,12,22,32,49,16,84,56,11,88,92,77,24,80,26,95,79,90,86,38,62,52,31,93,1,44,43,7,71,66,61,48,13,39,60,99,27,14,58,6,73,97,41
69,59,1,36,21,43,50,0,82,16,33,39,42,24,58,25,63,27,67,55,40,93,9,7,91,87,88,49,61,90,66,17,70,76,95,54,22,38,52,45,30,60,28,14,29,73,80,3,97,47,81,98,99,5,51,41,44,20,6,26,68,37,46,31,84,92,32,4,34,77,2,18,96,12,11,35,85,72,65,86,19,79,62,83,10,57,74,94,89,71,8,15,48,64,53,13,75,23,78,56
94,98,88,40,3,89,8,24,96,28,32,15,25,31,34,76,17,23,65,20,48,78,71,22,81,66,30,64,84,58,10,63,86,85,16,44,0,29,2,72,38,12,46,90,26,6,87,82,75,74,61,5,68,79,36,33,37,54,67,9,55,13,27,70,19,62,41,83,50,99,69,52,51,56,21,77,92,95,18,59,93,47,73,49,7,60,1,97,45,4,57,42,14,80,35,11,43,91,39,53
