0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
6,52,50,76,53,91,89,24,93,49,17,55,84,72,38,60,21,57,33,77,85,4,90,35,31,14,37,51,1,27,34,44,81,36,74,88,10,83,58,18,66,67,26,46,19,47,54,16,0,3,62,45,80,40,86,75,92,64,96,61,87,69,59,56,15,29,99,63,30,13,98,8,73,2,25,39,82,70,11,94,43,41,20,97,28,7,48,32,22,79,12,9,23,71,5,65,42,68,78,95
13,40,80,97,98,34,59,11,43,41,46,91,94,69,82,54,73,14,78,39,57,81,92,36,15,56,44,95,0,7,99,19,68,17,64,74,1,33,52,85,60,38,96,49,53,32,20,55,50,89,31,4,77,48,12,5,26,45,79,29,10,83,86,21,6,22,24,25,37,51,70,3,42,93,2,75,35,27,58,47,66,63,23,9,90,71,67,18,62,76,87,28,8,30,88,61,72,16,65,84
42,4,74,66,79,0,1,71,17,15,32,55,73,77,61,52,34,29,82,33,99,51,25,88,91,41,70,76,95,85,48,11,80,59,56,38,2,24,43,47,13,46,26,9,78,60,40,69,22,49,50,5,53,62,57,98,94,8,68,14,36,65,19,23,67,16,21,58,92,28,30,27,10,84,86,97,83,12,37,89,18,45,20,63,93,90,81,64,54,6,96,3,39,75,87,35,7,44,31,72
2,30,62,71,9,35,50,55,27,98,88,0,93,91,54,26,14,76,74,84,59,23,58,72,18,83,86,33,51,6,90,95,47,53,4,16,52,19,8,67,25,36,68,13,64,12,66,37,43,81,28,40,11,34,56,15,39,41,89,87,46,24,63,1,80,75,20,77,82,49,5,61,21,17,60,42,79,69,44,22,48,94,96,45,38,78,73,99,7,29,70,97,57,65,3,31,32,85,92,10
70,63,32,69,61,56,41,29,49,34,9,12,53,6,17,27,87,19,31,8,36,88,67,45,95,44,75,24,72,23,64,43,65,13,58,57,89,33,28,79,98,84,15,11,80,55,26,71,22,38,46,62,4,90,21,94,85,77,3,86,7,82,74,73,2,0,91,52,78,1,93,10,30,96,42,76,92,39,68,97,83,16,35,81,66,25,18,20,48,14,47,60,54,37,51,99,5,40,59,50
87,53,82,75,42,54,23,15,77,67,47,64,57,20,25,40,59,44,32,79,91,69,34,84,7,12,89,78,13,27,8,29,19,95,24,58,65,4,63,86,10,48,41,51,0,71,33,72,30,76,3,17,73,55,31,96,6,83,60,66,62,35,11,90,68,92,2,22,50,45,94,80,97,38,16,46,81,98,74,99,43,56,93,1,14,52,5,9,36,85,70,88,39,49,61,26,28,21,18,37
35,33,19,11,10,58,22,86,53,56,38,95,52,44,91,87,17,80,67,94,97,51,25,60,54,5,68,79,16,13,42,43,50,9,47,61,76,92,77,74,0,15,23,72,71,96,26,21,65,2,84,37,93,85,78,63,4,89,82,24,30,62,32,40,29,31,57,70,41,73,39,81,64,59,90,88,66,48,8,18,36,14,75,28,3,6,27,45,49,83,20,1,69,99,34,46,55,98,7,12
20,72,49,12,36,10,82,18,60,19,40,17,95,30,99,89,91,26,57,7,66,8,13,27,25,44,9,6,68,11,63,23,34,37,58,47,16,24,88,22,69,96,53,43,56,48,98,35,87,42,2,28,67,71,55,15,86,97,65,29,0,80,59,46,79,73,64,4,75,51,38,74,85,77,83,62,92,39,94,61,41,78,31,21,32,76,14,54,70,1,3,84,5,33,93,45,52,50,81,90
38,87,48,64,3,96,30,27,86,54,31,52,42,59,93,10,70,60,65,28,78,21,34,22,63,51,20,89,36,69,18,41,17,0,25,46,47,58,62,79,12,32,14,68,77,81,33,19,50,1,83,56,16,76,8,74,73,49,40,5,57,90,11,80,39,66,43,13,97,99,7,15,84,9,35,88,67,85,53,23,45,37,71,4,95,6,55,72,75,91,24,94,82,26,29,2,98,92,61,44
9,27,77,57,81,10,34,24,54,13,37,32,52,84,31,61,85,41,87,58,28,43,53,97,48,79,65,94,64,88,69,1,56,20,23,78,15,72,93,51,46,16,26,70,80,3,99,6,40,8,63,86,92,12,62,76,39,68,95,11,30,22,5,75,82,55,25,89,4,19,66,17,44,45,91,38,83,47,0,2,67,18,36,21,60,59,29,71,50,7,74,49,14,90,73,35,96,33,42,98
69,13,37,92,77,97,22,7,81,43,59,45,88,60,5,6,31,17,79,25,20,34,32,57,38,94,4,58,0,55,62,8,44,18,16,48,30,1,68,42,61,23,82,41,74,9,67,56,52,76,46,24,53,39,73,64,36,15,3,70,66,26,12,50,27,86,47,95,98,21,85,2,84,63,93,14,78,99,90,51,11,35,29,89,91,96,72,19,10,80,65,87,33,49,54,75,40,83,28,71
77,41,95,91,65,38,19,92,93,22,54,20,79,86,88,10,34,5,14,26,57,33,9,21,31,2,98,17,62,68,29,28,94,3,80,7,83,47,18,46,23,37,55,76,82,25,81,48,97,51,87,30,63,8,40,85,16,1,71,67,99,12,90,36,53,52,59,32,24,27,13,69,72,50,6,96,43,4,35,45,84,11,42,39,74,15,0,73,44,70,89,61,56,64,58,78,75,49,60,66
