0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,25,2,3,85,8,6,7,61,9,32,44,55,49,38,30,16,21,18,68,20,14,22,66,80,76,26,64,5,78,40,98,58,67,53,13,59,69,10,54,96,89,4,77,43,36,46,83,48,50,97,17,52,70,39,15,12,73,47,99,51,82,29,24,11,65,74,57,71,90,95,56,72,62,27,75,31,63,41,79,34,81,23,88,84,35,86,42,87,33,28,91,92,93,94,19,1,60,45,37
27,64,95,3,85,1,29,73,81,9,32,98,52,49,62,69,38,21,78,75,74,55,70,86,80,76,53,16,5,28,40,84,58,65,90,51,39,0,54,26,96,12,22,77,45,23,10,93,35,2,41,17,68,7,19,57,71,88,83,60,30,82,13,24,18,15,97,48,8,44,61,25,91,99,43,11,31,63,46,79,34,20,66,72,36,50,56,42,89,33,6,87,92,4,94,67,59,47,14,37
27,12,18,38,37,1,6,67,49,47,32,87,39,81,97,9,44,23,24,75,48,20,96,83,85,73,31,22,13,62,98,4,58,65,15,94,28,30,54,26,5,14,59,77,45,0,78,95,35,2,84,17,70,86,42,57,93,88,16,60,99,29,71,41,21,55,61,10,8,69,53,25,91,90,68,11,7,76,46,92,74,43,66,72,34,50,36,79,40,33,56,51,19,3,52,80,64,89,82,63
9,53,18,38,91,58,81,20,28,57,32,87,27,75,29,86,44,80,19,54,48,25,96,36,67,89,3,92,10,62,63,17,13,0,6,34,40,76,72,24,23,73,56,97,74,39,78,52,35,2,84,69,95,30,42,59,85,88,41,60,21,93,71,46,70,77,61,7,8,98,94,55,31,90,68,11,37,26,45,5,47,49,66,22,15,99,51,79,50,65,33,14,83,4,12,43,64,16,82,1
96,90,99,38,56,79,61,20,93,57,33,73,45,60,4,44,11,69,88,98,29,25,27,49,65,89,91,54,80,1,31,71,13,68,72,34,40,22,30,24,37,36,8,6,74,16,78,67,95,2,47,63,97,21,17,59,86,32,41,35,75,81,0,28,12,23,77,7,94,92,52,55,9,70,14,42,46,26,62,5,39,76,66,50,15,58,51,10,3,85,19,18,83,84,53,43,64,48,82,87
96,30,28,38,56,79,11,20,84,70,53,77,50,47,8,9,98,69,89,71,29,83,94,5,40,44,46,18,76,35,39,97,13,68,49,34,81,17,51,60,37,36,63,6,99,16,78,22,95,1,24,88,43,90,2,23,27,52,26,86,41,42,73,45,12,31,25,0,32,74,75,57,67,19,14,7,80,93,62,64,4,92,66,87,65,58,54,91,3,85,61,72,15,21,55,10,33,48,82,59
9,30,90,16,91,23,79,89,8,92,53,33,46,78,18,28,69,97,21,71,29,0,94,88,40,44,35,39,4,80,63,27,45,2,49,55,81,17,11,60,51,36,15,20,59,7,42,22,47,12,68,25,43,73,50,24,61,83,26,1,41,84,65,72,13,76,93,48,32,95,10,54,86,19,14,62,5,77,37,64,96,38,66,87,99,58,75,74,3,57,98,52,6,70,56,85,31,67,82,34
9,96,33,56,32,52,20,89,8,2,11,79,46,50,43,66,13,97,15,55,48,1,23,65,53,44,35,39,86,74,25,70,27,80,49,41,4,90,12,60,51,87,81,67,31,7,3,0,47,17,99,40,16,30,28,68,37,18,42,71,36,84,45,72,82,83,93,24,5,95,10,76,21,19,14,62,77,73,59,64,94,29,22,57,38,63,75,91,26,92,61,6,69,58,98,85,54,88,78,34
53,36,18,13,32,33,31,23,58,59,77,97,27,56,43,76,78,49,15,55,17,2,69,50,89,16,1,39,29,74,48,70,20,57,86,0,37,14,12,3,44,87,11,67,93,80,19,62,47,75,99,40,66,35,28,68,5,72,6,9,7,21,71,41,82,51,54,24,52,26,25,95,61,65,79,4,10,30,73,64,94,83,22,92,38,63,85,91,45,81,96,34,84,90,98,60,46,88,8,42
57,40,18,45,16,21,13,23,70,55,29,78,22,43,69,11,91,28,15,59,17,76,38,73,33,48,88,6,31,81,39,52,90,92,96,74,37,97,12,95,75,87,47,49,53,36,14,62,7,42,99,10,66,27,5,68,25,72,9,67,0,60,71,98,82,51,54,24,50,32,35,44,61,65,93,58,86,19,89,64,94,83,41,63,3,80,85,26,4,46,79,34,56,30,1,2,77,20,8,84
1,12,82,17,76,14,52,20,70,53,10,64,22,4,38,11,88,6,80,59,8,57,99,77,0,91,43,5,72,71,48,40,78,49,29,74,37,97,28,95,75,87,62,60,18,61,31,79,55,42,92,67,66,27,84,94,26,90,98,73,46,3,51,39,93,81,54,24,50,13,36,68,83,25,9,58,89,19,69,47,16,45,41,63,7,86,85,23,44,21,33,34,56,30,15,2,32,35,96,65
52,10,82,11,16,97,24,89,60,95,74,67,22,43,78,72,30,49,80,28,66,57,34,17,31,4,53,5,32,71,48,42,37,20,73,45,38,86,0,9,75,98,68,64,18,77,6,79,93,27,92,1,59,2,84,55,26,96,62,56,46,12,51,7,39,25,54,33,50,13,3,41,61,36,40,88,90,58,35,14,81,8,94,63,76,69,85,23,44,21,47,19,99,87,15,70,29,91,83,65
13,93,63,11,98,97,4,89,60,58,74,3,22,43,44,25,78,69,80,28,23,57,84,49,31,96,18,12,29,71,48,70,54,20,19,61,30,17,0,9,39,52,35,6,99,77,37,5,10,27,92,8,56,68,51,46,34,82,79,38,75,32,24,65,41,72,14,2,91,87,62,26,59,50,40,88,90,66,94,33,73,16,36,64,47,83,85,86,7,21,42,45,1,81,15,76,95,67,55,53
82,85,63,11,99,97,41,89,17,47,48,3,60,33,77,13,78,91,21,46,23,57,84,49,15,4,27,67,9,71,93,70,25,20,44,12,51,54,0,65,26,58,35,87,52,73,37,72,1,66,39,29,31,68,6,79,22,42,24,92,10,98,62,5,61,80,14,59,55,96,7,38,53,50,69,32,90,81,94,74,28,16,43,36,2,83,34,88,64,18,86,45,56,8,76,75,95,19,30,40
26,85,86,11,47,80,98,67,9,25,48,97,16,45,77,34,64,81,20,3,69,73,84,49,43,2,40,8,76,46,51,7,17,66,13,65,23,72,0,90,54,6,35,87,52,57,27,70,58,21,39,89,68,15,99,91,22,42,10,41,56,71,62,5,74,60,33,59,55,4,50,63,53,1,29,78,92,44,94,14,28,82,32,61,96,83,37,88,30,12,31,93,79,18,36,75,95,19,24,38
89,40,30,43,47,80,98,34,9,33,48,99,58,45,16,97,29,52,2,77,85,73,84,91,61,22,71,8,59,46,60,7,18,66,41,44,11,26,83,72,54,20,51,50,93,74,27,70,78,21,39,53,13,69,17,88,96,49,10,23,95,90,57,5,56,87,75,63,28,65,0,1,4,3,86,31,62,82,15,14,81,25,32,67,92,37,38,94,42,12,36,64,79,35,68,55,6,19,24,76
78,28,88,93,45,34,98,81,64,33,37,43,84,8,73,77,29,89,39,35,85,40,30,42,38,14,79,20,59,1,60,66,80,13,48,44,86,26,83,72,96,47,41,50,70,10,27,68,7,16,63,23,21,74,17,95,0,31,65,62,58,90,22,82,56,32,75,36,57,61,53,99,4,91,52,15,5,69,87,49,46,9,18,67,92,94,3,71,51,12,2,97,25,54,11,55,6,19,24,76
78,89,37,92,21,59,98,8,69,31,87,43,62,22,90,70,29,39,65,35,85,28,30,17,9,10,60,63,95,77,46,26,48,13,0,44,1,12,83,41,32,47,76,50,84,6,4,53,33,16,82,23,96,40,19,93,68,64,14,80,58,3,38,91,56,66,54,74,36,25,45,99,20,61,52,15,97,51,86,34,75,27,18,67,7,94,81,71,73,49,11,72,57,2,42,55,79,5,24,88
79,73,34,4,27,94,98,37,69,56,80,19,78,40,54,93,36,39,16,35,23,67,96,17,9,10,60,63,95,72,24,7,48,61,12,52,1,20,85,41,45,28,89,97,99,46,21,53,13,5,49,82,22,70,42,76,92,51,14,66,58,90,87,91,68,75,30,74,0,25,47,77,57,15,31,44,38,62,8,33,29,64,32,86,43,65,81,71,18,26,11,6,3,2,59,55,83,50,84,88
40,38,3,91,73,77,98,92,33,5,80,19,78,99,54,68,59,63,51,50,23,4,13,17,9,37,65,46,95,60,25,16,48,90,45,87,7,20,35,66,62,28,53,96,12,52,26,32,30,29,1,94,22,70,42,76,39,67,49,43,58,83,89,36,71,75,10,74,0,69,56,11,57,15,79,18,97,34,8,88,93,72,47,86,24,84,81,55,21,6,82,27,31,61,64,2,41,44,14,85
