0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
14,95,77,78,94,54,3,18,68,10,90,59,15,69,17,49,64,62,74,38,65,2,57,48,76,8,7,12,61,88,70,63,34,89,36,55,80,66,23,46,56,32,58,9,98,84,21,30,41,87,26,42,51,67,52,25,85,35,97,96,19,81,73,16,45,39,4,82,37,91,40,53,1,72,50,43,24,44,5,0,93,83,13,31,47,86,79,28,29,60,6,11,99,22,20,71,27,92,33,75
70,89,13,91,78,9,25,40,16,42,75,56,33,7,10,76,0,63,21,93,20,36,3,86,4,99,64,82,38,81,35,73,51,84,58,49,72,37,18,41,61,95,74,97,68,28,92,57,80,19,23,29,77,53,43,54,47,66,90,62,96,83,88,69,46,55,71,6,8,45,60,94,85,31,26,98,17,1,27,39,5,15,67,11,14,87,30,59,50,52,32,24,22,48,34,12,44,2,65,79
28,9,25,74,72,40,93,79,82,89,4,54,84,33,65,30,7,37,23,87,31,24,81,29,99,62,91,5,56,44,58,22,73,45,18,51,26,27,6,43,67,20,77,92,98,19,57,49,47,96,13,70,88,80,75,32,52,85,1,76,36,41,12,53,42,17,15,59,10,55,69,46,90,34,11,94,63,48,35,21,3,8,39,78,0,66,16,50,61,14,60,64,71,97,38,95,83,86,2,68
67,50,17,44,21,8,87,76,69,63,52,64,75,93,37,54,70,13,30,7,98,80,89,25,57,29,39,65,83,91,55,84,88,2,79,46,43,35,26,38,72,41,45,85,36,48,99,71,92,16,73,94,81,23,4,12,53,18,95,32,58,90,3,27,34,19,0,61,86,6,40,31,42,51,15,14,68,96,82,97,9,62,56,33,20,74,24,11,10,1,77,49,60,47,22,28,59,66,5,78
88,27,37,25,9,4,96,0,8,3,1,90,33,22,21,70,36,55,97,13,85,10,82,11,39,78,91,30,7,52,60,80,42,73,64,35,6,77,83,94,57,63,66,53,29,84,17,18,34,15,16,49,26,86,40,19,68,46,56,23,45,41,61,95,92,99,59,28,72,89,48,14,81,87,76,79,93,24,62,12,74,65,50,20,98,51,54,58,44,2,75,5,38,69,43,47,32,31,67,71
85,22,93,35,16,43,69,48,25,12,53,73,3,20,44,9,67,2,59,64,27,23,79,51,0,28,95,60,46,72,19,36,80,7,49,24,82,75,11,32,21,86,54,6,38,74,4,63,10,92,15,29,70,47,5,31,96,99,89,52,14,56,33,62,65,17,39,42,98,78,97,41,88,71,37,8,58,57,90,94,50,91,34,55,68,83,77,26,13,18,45,1,40,76,87,81,30,66,84,61
13,93,19,99,37,5,70,26,48,54,92,68,8,60,31,55,53,59,85,25,41,96,1,83,98,22,39,21,20,4,11,38,17,27,65,88,16,82,80,74,89,72,76,30,84,90,97,6,62,78,3,24,66,71,94,51,77,47,81,14,28,46,36,34,91,63,50,57,61,40,43,86,95,32,75,58,52,44,15,45,49,67,7,87,23,73,33,42,79,12,9,2,29,18,64,10,69,0,35,56
12,5,88,63,62,67,76,2,64,21,9,96,91,75,22,20,82,71,44,84,78,3,6,55,43,51,68,40,19,60,53,52,90,4,37,24,48,15,31,49,13,74,81,72,14,86,77,33,11,42,50,59,47,38,56,41,28,87,61,45,16,73,35,54,23,29,83,1,97,39,0,65,26,17,7,93,94,79,70,92,46,32,18,69,57,98,34,25,85,66,95,27,58,36,8,89,99,30,10,80
47,61,16,35,74,66,34,27,83,15,37,14,85,94,8,51,26,10,33,57,55,81,28,40,60,11,62,39,46,49,87,64,18,73,65,1,70,72,91,32,53,71,96,98,23,52,69,12,9,89,84,86,54,20,95,76,21,25,44,79,82,93,77,68,13,31,80,2,7,88,56,4,0,75,67,41,19,36,99,50,63,24,97,45,17,58,43,42,59,5,30,38,78,92,6,90,48,3,29,22
28,16,96,83,10,55,43,24,78,21,68,66,35,37,65,99,13,39,45,94,42,70,72,22,59,38,51,14,62,89,69,11,27,76,6,5,20,79,50,36,48,9,87,18,8,81,46,17,95,49,77,0,97,58,7,52,40,3,30,75,12,47,33,85,44,19,25,93,61,2,57,26,54,1,23,34,88,73,60,67,84,86,31,82,29,53,98,91,90,15,41,32,4,71,56,64,74,92,80,63
