0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
37,1,67,14,83,5,6,19,9,12,10,11,65,13,94,60,16,17,59,25,20,98,4,71,24,31,18,27,96,29,30,26,58,33,34,35,36,57,38,39,40,41,42,43,32,45,93,47,48,7,28,51,55,61,54,89,56,50,49,73,22,8,52,63,64,2,66,70,68,69,15,46,72,79,74,75,76,90,78,3,80,81,82,97,21,85,86,87,88,53,0,91,92,44,84,95,62,23,77,99
37,1,67,70,30,5,6,24,9,47,10,87,65,13,94,60,40,17,59,78,11,98,4,71,96,20,57,27,82,45,39,26,58,33,34,66,36,69,38,54,83,2,42,43,14,73,32,3,48,93,28,31,86,61,52,89,56,50,72,12,22,51,41,91,64,85,19,77,68,29,15,46,55,79,21,25,76,75,18,8,80,81,90,49,7,63,97,35,88,53,0,74,92,44,84,95,62,23,16,99
86,90,99,9,93,51,6,7,18,30,10,87,65,13,94,52,40,17,58,74,15,37,4,71,24,20,57,27,39,45,96,26,60,84,34,66,76,69,38,19,83,2,1,43,14,73,59,70,48,3,5,31,47,61,8,89,56,50,32,12,22,29,72,28,64,85,81,77,68,44,0,21,55,79,53,25,54,75,78,91,80,33,36,49,46,63,97,35,88,23,41,82,92,11,67,95,62,42,16,98
55,49,99,42,26,98,44,7,10,21,59,87,65,13,94,52,40,36,38,74,15,37,4,11,24,96,80,23,39,45,79,47,58,30,34,57,76,69,81,19,83,73,1,17,14,93,6,70,48,3,12,89,20,61,8,95,56,50,32,71,27,29,72,9,64,85,22,91,68,18,0,60,90,67,53,25,54,75,78,84,46,33,31,66,2,63,51,35,88,86,41,82,92,97,5,28,62,43,16,77
55,85,31,42,87,80,12,7,10,44,59,5,49,0,94,72,9,65,38,74,71,37,4,11,48,76,96,23,3,91,78,14,58,30,6,57,40,21,36,19,83,73,1,17,39,79,51,70,45,93,32,89,52,60,8,95,56,50,25,98,27,29,81,77,64,34,22,61,68,18,43,20,90,67,53,13,54,75,35,84,46,33,15,66,26,63,99,24,69,86,41,82,92,97,47,28,62,2,16,88
75,85,31,42,18,54,55,65,10,44,7,5,49,47,94,95,39,67,19,11,20,37,4,64,48,66,96,29,33,87,78,91,58,12,6,57,14,21,36,60,83,73,76,17,56,79,51,71,28,93,32,89,52,59,8,86,0,50,98,45,74,70,23,77,30,34,22,61,68,1,43,25,90,69,53,13,63,27,35,3,9,80,15,38,26,40,99,24,46,72,41,82,92,97,81,62,84,2,16,88
5,85,91,20,18,54,55,65,10,44,7,37,49,97,64,95,14,42,72,11,80,19,4,94,34,58,87,29,33,90,63,96,48,12,6,57,47,21,36,45,77,88,76,17,56,46,51,71,28,93,2,89,69,39,8,9,79,50,98,30,74,70,23,99,32,52,22,59,68,1,43,25,0,60,61,62,81,27,35,3,86,78,15,38,26,40,53,24,31,66,41,82,67,92,13,83,84,75,16,73
92,85,91,20,18,54,12,75,63,88,60,11,49,97,64,95,14,42,23,32,1,19,2,94,34,58,93,29,33,90,89,55,56,73,7,57,47,21,37,87,10,41,81,36,76,46,51,71,28,9,0,72,17,26,69,77,83,50,98,8,31,70,65,99,96,52,22,59,68,79,78,25,39,43,61,62,44,27,35,3,86,5,15,38,30,40,53,24,4,66,67,82,80,48,13,6,84,74,16,45
92,22,91,20,12,54,83,75,50,40,60,69,56,70,24,53,14,73,23,57,1,19,2,94,85,58,98,88,33,87,89,55,42,90,97,34,16,30,37,5,10,41,81,77,27,46,51,71,28,29,0,72,95,49,13,26,9,36,8,82,31,59,65,99,96,11,74,17,68,79,78,25,39,43,61,32,63,64,35,3,86,7,15,38,18,21,76,47,4,66,67,52,80,48,62,6,84,93,44,45
17,65,91,20,12,69,16,75,60,40,82,51,56,1,24,53,90,73,23,84,32,94,2,92,85,38,45,88,44,87,68,9,42,30,50,13,97,25,37,5,10,58,81,77,27,36,57,71,28,29,0,72,55,7,52,26,67,46,8,83,31,59,33,89,96,11,74,63,80,95,98,14,22,43,61,19,70,64,35,3,86,99,15,79,18,21,76,47,4,66,41,34,49,48,62,6,78,93,54,39
17,22,91,20,65,94,16,75,60,39,2,51,26,1,24,76,7,29,23,84,87,33,82,70,85,68,45,88,44,93,72,9,42,90,50,40,13,25,37,5,97,58,36,6,32,8,57,71,46,69,0,34,55,21,52,10,67,81,19,83,54,59,31,89,96,11,74,63,80,95,98,14,62,61,12,79,92,64,35,3,86,43,15,38,18,99,73,30,4,66,41,27,28,48,47,56,78,77,49,53
17,70,91,99,65,92,3,75,60,39,71,7,26,35,24,88,97,89,73,84,87,33,58,23,76,68,45,41,94,20,72,29,42,21,50,40,64,25,37,19,57,44,36,85,1,8,9,63,2,69,80,34,55,28,52,10,0,78,46,83,13,59,31,90,96,11,74,67,93,54,98,14,62,61,12,79,5,81,32,82,95,43,15,51,18,27,38,30,4,66,6,22,86,48,47,56,16,77,49,53
17,70,1,99,78,95,32,75,60,65,71,37,88,69,24,62,97,89,73,84,22,45,58,87,76,55,23,41,94,20,72,29,92,21,50,40,64,25,74,19,57,44,36,51,42,81,79,63,31,5,26,56,34,28,52,2,0,53,46,83,13,59,91,38,96,11,30,39,93,49,98,14,7,47,12,68,33,48,90,82,85,43,15,61,18,27,80,3,4,66,6,77,10,35,86,8,16,54,67,9
0,70,26,99,20,95,30,75,60,65,71,19,88,5,35,62,90,2,15,84,22,96,58,87,9,74,23,41,94,21,24,25,92,29,50,54,64,72,93,27,57,55,36,51,42,17,79,63,81,37,89,33,78,28,66,31,53,44,46,76,13,59,91,38,56,11,97,39,73,86,98,14,7,47,12,68,69,48,34,49,85,43,61,1,18,32,80,3,4,83,40,52,10,45,77,8,16,82,67,6
21,2,3,99,20,95,30,75,60,36,71,73,88,5,35,74,16,76,15,84,22,96,19,67,9,52,23,41,94,93,24,42,92,29,37,54,87,72,70,51,57,55,7,32,0,17,79,63,91,12,89,33,78,34,31,4,47,62,46,98,82,59,13,38,56,8,97,64,43,86,90,14,45,39,48,68,69,28,53,49,58,66,61,1,18,11,80,81,85,83,40,65,10,26,77,27,50,44,25,6
81,13,3,99,20,95,30,75,60,36,16,73,21,79,35,33,74,68,15,56,22,96,19,67,9,52,23,41,87,93,24,42,92,29,37,54,32,72,76,49,57,55,97,70,0,71,91,63,46,25,50,62,1,34,31,4,47,88,8,98,82,59,51,86,7,64,84,89,43,11,39,14,45,78,48,6,5,28,2,90,66,26,61,77,18,80,53,38,85,83,58,65,10,94,27,40,69,44,17,12
51,13,3,39,26,95,58,75,60,36,90,73,21,79,35,33,76,77,15,17,87,69,62,9,63,52,23,41,83,93,24,55,71,29,56,54,80,72,57,22,48,64,97,50,0,18,91,37,46,25,74,19,1,34,31,4,47,88,8,98,82,59,78,86,89,84,49,85,43,11,81,14,61,96,70,6,5,7,2,67,66,68,16,30,20,28,53,38,99,42,65,32,10,94,45,40,92,44,27,12
51,13,76,39,26,95,58,20,60,36,31,73,96,16,35,33,55,90,15,53,48,69,88,9,63,84,23,41,83,79,99,75,71,54,87,49,8,94,57,1,17,64,91,25,77,18,82,37,46,21,4,19,97,62,28,24,47,93,52,98,74,59,7,86,89,14,68,85,43,11,0,50,61,78,70,6,5,80,34,67,66,56,72,30,22,3,81,38,44,42,65,32,10,29,45,40,92,2,27,12
51,13,25,39,89,31,58,67,60,36,2,73,11,80,35,41,46,16,45,90,15,69,88,9,63,77,23,8,83,79,99,40,86,65,87,49,76,34,54,1,17,64,33,96,85,18,82,37,53,21,22,19,97,62,28,24,47,71,52,98,95,59,4,5,91,14,75,0,43,57,7,74,61,78,70,6,66,30,56,20,68,81,72,84,94,3,55,38,44,42,26,32,10,50,29,48,92,93,27,12
79,13,25,51,50,7,58,67,60,20,92,37,83,80,4,39,46,56,45,82,15,35,88,9,63,77,23,8,65,18,47,40,86,2,87,49,75,34,1,21,17,64,33,53,85,90,89,76,16,72,22,26,73,62,28,78,11,36,52,96,95,43,48,5,91,14,24,71,98,57,97,74,54,70,44,6,66,30,27,69,68,81,99,84,94,3,55,38,0,42,41,32,10,19,29,61,31,93,59,12
