0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
6,40,13,27,0,39,7,67,34,31,64,1,78,75,73,86,33,62,5,16,24,87,49,93,91,82,71,59,44,35,85,96,97,41,14,58,51,2,11,50,94,3,57,63,21,38,8,99,76,90,20,70,69,36,74,68,9,4,55,30,22,65,15,10,80,61,95,37,23,81,45,72,29,25,42,89,56,98,47,28,54,19,79,18,17,12,26,52,84,46,92,77,32,66,43,83,53,88,60,48
19,48,3,14,70,57,63,5,59,8,17,15,27,13,29,41,55,96,56,60,92,43,32,50,47,34,82,18,99,75,24,25,10,94,95,38,31,51,80,44,46,86,81,53,87,78,40,61,1,58,33,6,35,54,67,42,23,62,52,98,39,49,16,84,69,65,83,21,77,74,30,79,68,4,72,22,97,36,89,85,64,76,9,71,45,73,91,93,66,88,28,11,20,90,0,12,2,37,7,26
23,29,25,80,65,84,68,12,14,92,10,31,56,94,16,85,70,59,51,62,4,9,48,22,5,90,34,20,96,45,89,26,75,46,97,72,32,69,61,39,88,81,18,63,50,19,77,86,8,33,82,30,55,74,78,3,66,53,54,17,0,73,98,11,37,64,47,57,58,95,93,21,76,49,15,27,52,79,44,91,1,71,36,28,6,7,24,38,60,83,2,42,40,99,87,67,35,41,13,43
24,6,78,57,27,89,97,93,12,68,1,22,65,25,88,37,50,71,28,69,40,55,79,74,51,20,75,95,99,41,26,67,92,29,8,47,54,49,30,7,58,34,43,18,23,45,76,77,5,52,15,46,33,11,61,35,63,4,60,3,70,0,13,10,64,80,94,62,31,48,9,72,81,36,16,84,86,2,82,19,87,66,39,90,14,17,44,53,96,56,59,21,42,83,85,73,91,32,98,38
66,24,10,2,92,5,42,46,15,58,50,18,3,84,34,0,16,96,23,40,72,63,6,89,97,29,12,49,67,43,8,77,90,28,59,44,7,14,61,56,98,33,62,64,55,47,41,52,65,71,91,9,48,86,82,69,53,54,38,76,21,75,36,17,26,81,4,13,37,85,32,39,94,60,25,99,35,68,88,73,20,51,74,80,22,83,87,57,27,93,31,30,95,78,70,1,45,11,19,79
9,41,43,48,85,88,79,2,39,94,90,38,32,3,91,99,87,18,24,10,63,5,44,96,13,72,20,36,71,74,23,58,73,66,28,47,6,65,17,45,53,86,64,15,19,25,76,60,29,8,70,21,97,81,46,98,31,75,83,77,50,14,26,54,78,52,93,37,30,12,62,51,4,11,0,95,92,69,35,80,42,56,33,40,49,7,59,16,68,55,67,82,22,89,61,84,34,1,27,57
17,28,71,29,60,66,75,23,47,67,21,4,46,41,26,44,73,65,13,15,55,68,98,72,27,96,22,3,31,54,24,25,89,70,88,90,43,34,42,19,57,51,81,5,62,76,93,61,8,7,52,40,82,91,14,50,74,0,77,58,80,48,9,59,53,37,39,87,36,64,33,12,18,78,69,92,49,1,2,56,35,84,11,16,10,6,86,94,99,20,38,63,85,32,30,83,45,95,97,79
58,5,40,21,1,84,19,38,87,33,41,43,50,67,63,23,29,52,35,61,28,79,97,15,60,78,83,7,77,51,36,20,37,49,31,53,91,45,73,24,94,81,72,82,85,0,98,2,59,11,39,26,54,48,8,70,75,74,66,99,30,69,93,55,95,71,27,17,25,86,64,76,22,47,10,6,16,13,65,12,92,46,34,88,68,80,32,57,62,44,4,9,96,56,3,14,42,89,18,90
99,63,69,28,2,26,56,7,35,73,17,58,41,39,30,43,79,77,75,89,86,59,5,96,20,16,3,67,91,53,84,94,10,14,46,83,71,76,36,25,65,92,95,52,24,57,66,40,13,1,64,82,27,42,81,33,21,37,88,68,4,19,18,6,55,90,47,9,60,48,8,45,29,98,32,51,23,34,0,50,44,61,49,70,87,72,85,11,15,80,93,62,78,38,12,74,97,22,31,54
26,71,80,90,19,2,14,42,47,97,84,53,22,31,18,81,82,9,12,45,0,11,54,91,76,68,66,29,74,51,24,41,93,3,27,44,64,56,87,7,62,79,86,35,73,96,61,78,23,40,48,39,32,21,43,70,67,30,4,16,98,34,63,13,8,99,69,60,50,15,17,88,1,37,25,36,10,59,65,33,75,89,55,52,85,92,6,58,46,95,49,83,94,20,57,38,5,77,72,28
73,30,91,57,99,33,34,51,88,94,86,92,69,46,39,96,48,44,22,13,20,93,79,4,32,43,50,59,78,53,98,18,77,14,70,1,27,41,95,71,90,63,25,85,61,75,40,68,24,35,7,49,3,76,83,67,52,55,47,10,80,56,72,9,84,36,19,42,81,0,74,6,66,21,65,11,64,45,8,23,54,62,12,38,87,82,28,5,26,60,31,15,16,29,58,17,89,2,37,97
93,58,28,37,21,76,0,80,89,59,67,75,46,64,62,84,49,83,90,60,79,70,40,50,33,71,31,23,35,81,63,69,55,98,20,51,14,42,56,12,19,66,61,32,10,18,77,27,38,57,54,7,4,48,25,73,43,99,16,17,15,94,13,52,87,88,22,6,45,34,92,44,53,39,11,65,78,36,91,85,96,68,1,97,24,86,9,82,29,2,72,95,30,3,74,26,47,41,5,8
19,40,25,77,45,26,39,22,21,54,59,8,90,28,85,24,27,61,50,71,73,84,9,69,98,18,64,49,89,1,10,57,65,15,96,3,31,95,99,56,82,48,79,92,29,37,51,66,72,38,43,93,52,17,86,68,55,12,78,63,2,32,75,74,30,14,13,34,35,67,0,87,4,97,83,47,80,91,46,20,70,23,58,6,60,16,53,5,7,44,94,41,62,81,36,11,76,33,42,88
48,66,22,2,93,15,4,50,64,89,78,68,25,33,13,37,87,12,11,26,28,96,16,55,41,63,18,6,97,77,0,92,99,30,71,47,53,44,14,88,86,8,20,57,46,90,83,54,21,29,70,36,94,19,59,67,84,38,34,74,24,5,51,9,69,82,27,32,79,31,1,10,7,49,39,40,91,42,52,80,61,56,65,85,76,75,60,73,45,95,58,81,35,3,23,98,72,62,43,17
86,67,43,98,92,69,40,28,71,19,13,85,31,61,81,39,66,0,36,70,72,89,91,1,23,68,83,95,87,75,49,16,4,24,77,7,45,11,57,93,8,18,22,90,99,34,26,96,42,44,5,65,47,79,56,3,17,55,84,38,78,63,58,54,29,48,35,10,12,33,53,52,74,76,73,94,27,21,15,32,20,88,80,64,82,30,41,97,60,2,9,51,46,6,37,50,62,59,25,14
41,57,84,22,43,95,83,44,40,56,94,14,85,64,49,68,60,72,42,26,89,28,71,66,35,12,15,19,4,52,81,21,50,99,79,51,70,88,58,45,33,10,67,9,5,78,87,54,63,34,92,37,86,91,17,36,62,30,31,1,96,53,77,18,61,65,75,47,25,24,7,55,20,80,98,39,29,32,11,76,16,48,6,73,93,69,97,23,59,3,74,82,13,27,0,90,2,46,8,38
98,73,22,48,58,36,82,25,5,51,41,28,2,9,64,65,91,52,66,31,11,99,76,81,62,16,75,60,54,94,20,45,42,59,33,12,97,56,17,95,4,24,88,50,55,43,7,74,87,19,68,1,61,53,92,78,47,84,14,27,29,23,72,93,32,85,18,44,46,90,89,77,3,57,69,15,79,8,63,71,34,96,38,39,86,10,30,80,26,6,67,35,49,0,70,40,37,13,83,21
4,17,90,94,14,74,2,93,75,87,6,98,86,80,97,25,85,88,1,62,15,70,60,63,22,20,59,32,10,67,77,57,48,0,8,19,91,95,24,11,81,3,82,66,31,28,16,64,99,30,18,65,84,13,45,21,92,29,5,12,72,7,78,58,54,26,53,42,49,61,23,76,52,46,71,96,51,34,33,68,56,9,47,73,89,39,36,55,44,27,50,69,83,40,35,79,43,41,38,37
12,26,48,50,41,92,93,96,31,85,15,89,62,6,90,81,21,19,45,28,79,8,9,30,7,77,23,22,56,83,67,44,88,39,3,98,66,64,32,20,71,43,47,78,11,36,34,0,14,4,25,61,24,17,52,5,27,35,2,49,95,53,13,72,33,16,10,75,51,70,69,54,40,68,86,91,37,80,63,65,99,59,97,74,84,58,38,94,73,46,42,57,87,29,1,82,55,60,18,76
94,46,71,21,16,17,33,23,80,14,54,74,38,42,64,0,61,34,73,97,18,93,15,7,91,11,96,26,95,39,65,19,98,55,63,9,10,92,77,72,37,40,28,50,31,35,69,59,86,84,53,22,66,3,12,81,70,4,29,67,43,1,62,57,56,76,89,78,68,99,58,20,49,24,52,82,85,6,60,90,44,27,36,45,48,79,5,47,75,87,32,8,30,51,2,13,25,88,83,41
84,49,33,59,35,2,58,19,86,27,71,16,8,7,12,22,29,42,45,13,30,64,76,51,37,9,79,56,1,57,63,34,38,74,50,36,55,60,67,53,89,83,48,5,43,11,18,98,21,52,41,25,93,46,99,28,44,70,87,68,94,24,66,91,32,26,69,47,80,82,78,15,75,77,17,23,6,40,3,54,73,85,62,96,72,65,39,97,81,14,4,92,88,20,10,0,31,90,95,61
0,75,4,91,55,21,60,22,92,61,86,44,56,99,80,8,12,73,94,76,16,83,32,34,15,85,57,28,33,63,41,89,26,87,72,3,78,13,95,90,14,46,96,47,18,35,48,71,74,17,81,45,84,20,68,24,5,2,27,58,59,1,30,43,65,37,64,40,70,97,66,23,6,98,88,36,69,39,51,29,53,49,25,11,93,10,38,52,7,31,77,79,82,54,42,9,19,62,50,67
13,83,65,31,72,14,63,32,88,53,46,86,23,39,1,87,15,19,5,38,91,77,60,78,51,27,68,67,66,97,30,95,73,44,58,55,18,0,22,96,85,16,59,42,34,71,52,45,49,94,56,76,28,41,9,54,26,92,25,84,93,36,79,69,6,8,74,11,47,12,2,4,82,35,29,3,43,90,98,37,48,75,20,57,40,17,89,62,10,50,99,24,64,70,21,7,81,33,80,61
89,24,67,42,37,63,1,16,30,66,86,19,36,46,3,75,76,64,22,70,34,93,68,55,87,88,82,12,79,35,98,40,80,59,33,9,77,96,81,13,21,73,78,90,5,10,91,83,7,65,2,29,69,94,99,97,54,51,47,57,62,38,27,50,39,17,92,56,25,58,20,52,32,26,31,95,84,61,11,18,74,71,48,53,85,8,41,45,15,49,23,60,44,4,72,6,0,43,28,14
42,30,35,25,83,84,9,53,46,59,24,92,79,88,26,50,63,13,39,17,32,21,5,69,4,2,40,55,90,12,73,34,45,10,11,68,8,6,52,37,15,38,16,43,20,61,64,87,95,99,7,22,27,41,57,82,75,81,54,23,19,1,67,44,85,33,70,60,51,93,89,97,86,36,47,0,77,65,48,28,91,18,14,98,80,31,96,62,76,29,71,78,58,72,56,94,3,49,66,74
74,7,0,26,43,44,1,75,22,62,53,85,91,56,36,48,3,47,71,99,70,23,65,51,81,72,11,84,45,95,52,55,9,59,82,42,58,14,31,64,10,17,79,89,57,8,33,13,20,19,69,73,98,97,34,96,77,25,68,5,21,90,54,16,18,15,29,87,61,12,83,86,80,32,41,28,30,63,94,67,40,24,76,27,92,4,39,60,46,2,37,35,50,6,93,88,49,38,78,66
35,59,68,65,84,28,3,71,40,37,48,58,47,14,86,42,6,67,2,36,32,88,93,38,91,33,4,81,1,9,56,92,19,11,90,17,8,83,77,73,61,60,45,41,79,98,99,55,24,29,80,49,26,63,18,57,94,95,50,44,46,15,75,5,39,89,76,53,54,7,64,87,30,52,16,0,12,10,51,13,72,25,78,96,69,43,31,27,82,23,66,62,22,74,97,20,70,85,34,21
30,50,27,49,17,82,21,26,52,42,86,22,79,65,25,40,46,2,70,88,15,94,63,10,11,23,62,47,83,48,54,41,97,37,64,80,72,61,98,75,76,8,43,93,53,5,45,96,67,7,9,60,74,95,73,31,69,81,44,99,29,35,85,59,36,90,28,19,12,32,33,57,66,39,4,89,1,68,24,51,0,58,6,84,92,71,77,20,56,87,16,78,34,91,14,55,18,38,3,13
0,39,70,53,49,56,84,18,79,80,55,37,92,1,58,99,75,68,16,11,25,67,27,85,82,71,15,36,48,98,66,52,51,6,62,74,3,41,40,59,38,7,57,30,47,32,89,31,87,76,24,26,35,9,8,17,90,29,34,33,88,13,5,50,42,65,86,14,91,45,54,12,77,72,83,22,43,95,64,78,2,23,21,81,20,60,61,63,69,19,46,4,94,28,10,44,93,96,97,73
72,32,18,26,54,1,81,52,93,97,33,36,22,48,82,13,28,4,67,49,53,17,41,95,85,64,79,34,5,71,99,20,31,30,43,68,35,10,94,78,56,83,55,51,69,76,2,25,16,44,14,47,77,98,37,57,11,73,27,3,12,9,38,23,21,40,65,0,90,89,92,60,6,29,8,7,84,88,74,75,50,91,15,39,96,66,80,86,58,63,45,19,70,59,46,61,87,24,62,42
57,86,7,75,52,79,85,91,42,3,63,90,1,69,89,88,68,53,17,58,80,35,51,97,14,44,29,31,92,28,22,43,64,12,61,6,15,56,25,0,8,49,67,46,27,73,39,76,99,38,21,32,13,5,47,78,65,72,41,23,59,19,96,10,87,30,62,81,48,60,16,24,95,50,26,55,77,34,98,84,36,74,94,20,93,54,82,11,2,4,66,37,83,9,33,18,45,70,71,40
0,47,50,5,8,62,68,74,64,71,81,67,44,2,17,79,18,65,4,78,36,26,25,60,61,96,41,43,45,27,58,97,22,48,31,19,37,95,87,93,10,55,32,99,56,7,16,53,59,57,88,30,46,3,29,70,21,9,86,13,66,73,69,89,14,38,11,80,83,42,91,63,75,92,24,15,52,82,12,34,28,76,1,85,72,33,54,98,23,49,90,84,51,39,77,94,20,6,40,35
49,5,90,50,31,15,61,70,47,76,98,75,23,24,25,16,82,94,39,62,18,58,54,80,43,7,78,30,86,55,22,91,96,37,73,26,92,41,17,6,29,87,33,3,83,44,85,68,34,53,19,97,0,63,36,60,32,67,84,56,72,38,59,45,1,20,28,95,10,27,48,35,12,2,74,11,71,88,40,21,4,77,66,69,8,89,57,99,79,42,52,64,14,46,65,51,9,13,81,93
29,18,48,36,53,17,45,44,8,34,19,61,68,62,56,71,74,79,67,46,66,80,75,25,14,42,96,51,98,54,41,92,20,49,15,43,32,10,55,5,11,85,50,89,86,24,4,94,97,81,22,52,23,35,33,6,58,70,69,1,93,21,77,65,16,40,64,3,38,63,39,31,47,95,2,91,13,76,7,0,90,60,12,82,9,78,72,84,87,57,59,73,99,83,27,28,37,88,30,26
31,32,93,30,45,4,55,84,81,86,51,37,98,71,5,44,88,10,35,28,78,1,63,56,82,39,22,26,57,17,38,79,13,75,83,16,34,91,0,94,41,76,23,2,43,8,15,11,6,66,14,27,20,65,47,74,40,77,95,60,12,61,49,90,97,85,9,18,36,70,25,52,54,48,99,46,89,72,69,68,59,53,7,80,33,50,67,21,19,64,29,24,73,62,42,87,92,58,96,3
76,90,65,0,71,31,80,17,82,69,93,59,27,74,75,63,68,97,12,35,67,60,95,38,36,14,16,61,98,87,77,51,99,39,7,29,44,46,40,30,53,52,42,11,34,78,66,4,24,9,47,56,73,43,94,91,33,45,3,88,37,25,96,5,19,15,49,86,55,85,92,50,20,64,8,72,81,54,89,58,10,32,6,83,22,41,21,79,28,70,84,23,13,26,57,1,18,2,62,48
97,46,67,16,73,63,4,20,28,37,84,11,10,2,57,78,8,25,24,32,81,92,38,95,42,68,61,60,69,96,65,49,14,58,79,7,64,39,94,34,48,82,85,50,30,88,90,44,52,53,72,43,0,75,62,59,21,15,80,66,55,41,27,86,99,47,74,54,36,3,51,6,76,22,40,98,70,87,33,45,35,12,18,29,83,9,91,1,77,31,23,13,17,71,89,56,19,26,5,93
5,93,59,35,89,42,52,26,2,67,27,90,25,56,18,19,23,28,43,65,88,70,94,11,15,85,72,16,84,41,66,10,3,30,45,12,39,91,33,54,74,7,38,14,95,47,53,20,80,60,87,48,8,44,97,57,0,79,75,21,92,32,64,37,51,55,29,96,58,13,81,61,34,69,62,50,6,49,46,73,68,40,98,17,99,22,4,31,78,36,24,83,71,9,86,77,76,1,82,63
13,54,39,9,68,23,83,75,44,35,57,37,76,60,99,14,31,16,69,87,64,91,92,65,77,67,12,20,95,94,6,26,93,45,21,27,24,74,18,47,46,43,25,19,17,49,85,81,28,1,8,97,11,73,32,30,10,59,86,63,82,38,41,36,62,84,50,53,51,3,4,15,40,22,66,88,80,89,0,56,2,96,79,34,72,58,78,71,33,5,98,7,55,52,90,61,29,48,70,42
37,56,21,20,97,19,48,59,39,57,16,0,33,18,50,9,38,4,25,1,83,85,7,62,45,71,89,35,22,99,30,60,15,61,70,78,98,23,93,31,2,73,12,87,44,53,47,55,27,17,92,29,76,52,40,43,26,68,8,72,3,63,67,88,54,28,51,90,86,95,42,11,96,64,94,65,75,58,82,5,81,80,77,49,46,69,84,91,34,24,14,36,79,10,32,13,66,41,6,74
5,29,70,81,45,64,77,61,8,41,58,78,96,56,88,50,27,14,3,42,85,43,46,94,18,79,91,15,62,22,47,25,38,4,89,54,10,40,99,28,32,11,97,30,37,36,71,72,86,74,31,21,55,49,0,67,24,12,57,66,6,80,34,7,33,17,26,9,84,93,59,69,1,51,92,13,23,95,87,35,82,65,73,48,16,68,63,75,19,76,39,90,98,83,53,52,60,44,2,20
72,82,84,20,89,53,96,71,47,51,60,99,5,69,83,41,37,25,59,24,52,98,57,6,19,67,32,21,86,90,40,73,9,75,97,95,76,18,11,48,66,58,77,13,31,12,1,42,44,17,78,93,8,7,14,64,28,35,26,43,27,30,16,70,56,63,34,15,55,2,39,54,50,62,68,22,91,38,94,45,49,4,0,87,85,3,10,29,23,92,61,36,81,65,79,46,74,80,33,88
86,70,54,95,8,39,34,78,87,47,30,1,52,40,53,45,22,10,72,37,29,49,11,84,35,90,26,42,64,68,32,44,55,93,2,99,36,17,13,61,85,5,28,73,41,7,75,91,66,79,58,82,71,23,60,56,27,21,80,25,98,19,94,76,77,88,33,48,51,16,63,62,83,20,89,74,6,31,57,18,38,15,43,46,81,65,59,14,96,4,3,50,0,69,12,92,97,67,24,9
60,48,56,83,93,0,31,36,47,86,28,96,91,63,8,95,52,18,1,40,81,26,45,29,43,6,2,49,30,55,72,9,42,3,19,69,67,44,85,65,4,97,20,5,59,12,89,41,61,15,76,77,84,53,92,10,68,54,34,51,94,64,88,73,37,13,16,39,87,70,17,90,62,11,14,32,57,38,71,24,75,82,66,79,80,46,7,98,58,25,23,99,35,27,21,74,50,22,78,33
39,77,4,55,91,99,90,56,14,61,16,48,88,42,60,15,98,0,34,78,9,74,52,11,83,40,3,64,53,81,45,1,67,49,72,17,24,65,43,82,50,26,84,87,95,29,5,23,33,73,71,62,27,66,7,97,41,30,54,75,38,59,85,63,2,35,47,8,51,20,10,21,93,25,96,36,80,13,68,46,58,79,69,6,89,94,37,18,76,31,28,57,12,70,19,92,22,86,44,32
70,3,62,69,90,78,98,13,8,50,17,93,23,45,52,65,72,59,88,57,5,86,12,44,0,4,53,37,26,24,61,46,68,58,79,20,31,95,96,27,6,40,48,82,34,51,66,49,91,30,85,19,32,84,33,80,99,22,97,54,75,11,41,89,71,15,2,64,25,42,76,94,47,73,28,9,14,16,55,74,63,7,67,38,81,21,77,87,36,10,43,56,83,60,1,35,39,92,18,29
22,10,77,40,18,5,46,95,7,48,68,24,2,88,74,9,99,39,8,53,31,25,80,72,37,3,49,34,13,86,12,55,81,14,76,30,52,47,61,23,87,65,11,26,60,6,43,63,1,90,83,50,21,36,98,92,58,57,64,28,51,35,33,0,19,54,15,96,75,91,97,56,62,85,20,32,67,59,27,93,45,84,70,4,82,89,38,42,17,73,66,94,69,71,78,79,29,41,44,16
80,72,89,45,23,87,26,64,62,50,21,75,22,34,1,0,7,35,93,65,58,47,67,14,82,96,92,69,11,2,43,6,61,56,52,20,84,5,76,30,46,8,27,38,24,53,18,10,31,85,99,28,73,77,57,90,78,48,4,49,44,79,66,81,74,88,17,83,55,36,40,68,94,98,16,13,3,25,91,95,29,37,12,97,32,33,9,60,86,63,59,54,71,51,15,19,42,70,39,41
18,25,24,66,82,58,38,76,91,40,16,56,44,54,23,64,13,97,68,37,77,84,89,46,73,17,75,70,33,20,63,8,19,1,31,15,55,14,51,62,21,81,3,61,45,26,36,78,87,96,50,72,92,94,95,52,12,90,9,4,59,32,53,98,39,0,83,47,7,27,60,88,71,29,43,41,6,30,11,57,42,65,99,49,22,2,80,28,34,74,67,85,86,79,48,35,93,10,69,5
39,44,97,30,3,32,15,66,86,62,95,94,20,16,24,45,53,76,31,22,81,36,48,13,23,61,68,77,9,8,78,71,34,12,21,42,19,65,93,46,87,75,63,49,54,18,99,0,5,69,35,38,67,27,73,25,57,50,60,17,6,47,98,7,1,51,2,33,14,70,85,40,92,10,37,55,90,82,89,11,64,72,84,52,43,88,26,79,91,59,74,96,41,80,58,83,29,28,56,4
0,5,37,14,12,90,43,10,50,2,86,28,76,88,4,53,99,56,27,21,3,63,64,73,13,95,77,70,42,58,67,11,94,55,46,34,51,74,89,15,47,20,92,8,16,45,7,75,82,33,22,98,39,17,93,57,18,65,40,62,83,9,41,49,19,68,44,72,23,79,97,24,84,91,60,66,1,48,54,78,38,59,87,31,29,80,36,30,52,35,69,81,32,71,96,61,25,26,85,6
