0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,76,19,50,63,37,95,7,93,33,29,96,4,36,41,83,52,17,18,42,20,40,22,21,24,34,8,27,28,86,55,14,9,58,90,35,89,48,25,65,69,11,47,6,75,45,30,87,98,62,5,3,61,53,54,88,56,94,16,59,60,51,57,70,71,79,10,46,74,78,64,43,72,73,49,92,15,77,2,23,80,44,13,32,84,85,1,26,31,38,81,91,68,66,82,67,39,97,12,99
73,11,45,7,63,3,95,91,87,58,69,15,78,21,65,4,52,62,36,19,20,27,76,83,57,70,5,34,6,54,38,25,37,29,28,77,89,48,61,99,72,9,23,32,94,43,30,92,98,8,55,16,59,53,67,88,56,64,2,93,50,51,96,79,71,85,10,46,60,14,12,24,1,90,49,40,31,47,33,17,80,44,13,84,74,18,75,26,81,22,41,86,68,66,82,35,39,97,0,42
35,45,0,19,34,3,46,92,80,1,60,81,30,21,43,27,37,62,49,61,28,57,76,83,44,18,53,77,48,50,42,25,85,52,14,96,89,40,94,66,72,9,23,10,65,32,73,20,93,17,55,16,59,11,41,95,91,26,63,29,33,51,2,70,71,88,98,54,56,67,12,8,97,90,78,58,24,47,31,38,99,36,13,84,74,64,75,4,15,22,5,79,7,87,82,69,39,86,6,68
81,45,96,42,34,3,61,92,80,4,44,46,20,21,43,27,37,26,93,29,89,57,79,97,28,48,53,95,67,39,23,76,78,64,65,12,51,40,98,66,56,9,55,14,77,32,90,71,63,17,41,94,5,91,18,73,58,85,30,99,54,88,36,83,59,69,25,0,47,24,68,8,11,1,84,7,60,75,31,52,87,38,13,16,74,19,2,70,15,22,10,49,33,50,82,62,35,86,6,72
81,45,85,40,34,58,50,35,6,26,22,7,20,61,21,64,37,3,57,29,60,41,88,97,28,53,63,51,32,87,23,76,78,90,46,92,69,2,56,12,8,11,39,14,77,27,94,71,93,17,98,62,82,68,72,86,66,96,73,42,30,55,36,83,80,44,43,33,47,38,24,67,48,1,15,49,54,75,31,52,59,84,5,10,74,19,89,70,18,99,4,9,95,91,16,0,65,79,13,25
37,45,14,90,83,26,4,40,7,55,22,88,84,47,99,64,13,20,85,93,60,59,86,56,79,53,42,50,32,16,9,63,74,51,27,92,95,87,65,91,57,80,52,43,77,97,94,71,36,17,98,62,2,68,72,0,66,81,69,38,30,41,19,35,48,44,28,33,1,82,24,12,6,23,21,15,96,75,31,39,11,46,78,10,5,67,89,29,76,18,54,61,49,70,3,58,34,8,73,25
49,9,14,70,50,26,88,43,7,19,77,64,84,86,71,46,27,91,85,93,67,59,17,75,79,29,42,33,32,13,44,58,74,8,31,47,83,81,65,62,18,4,52,21,10,48,97,73,37,54,69,30,2,80,72,36,66,22,68,40,90,0,94,6,53,45,28,82,1,56,55,34,38,89,87,92,96,23,16,63,11,41,51,39,5,20,98,35,76,15,24,61,78,95,3,12,57,60,99,25
44,9,93,7,83,28,27,63,1,32,91,49,84,86,70,58,22,19,85,0,89,46,17,31,80,4,12,54,87,77,65,96,52,78,75,47,72,81,14,13,88,67,23,21,51,92,97,73,29,26,69,30,50,2,76,36,99,18,68,40,79,42,55,6,94,60,45,82,39,56,10,34,37,59,90,41,24,43,16,15,53,48,71,8,66,20,62,35,38,98,5,61,33,95,3,25,64,11,74,57
53,48,15,61,59,31,72,63,17,28,98,76,79,23,29,60,69,19,81,0,62,35,4,93,80,88,12,68,9,77,36,58,52,78,75,37,94,65,6,67,45,96,14,74,20,95,97,73,21,84,87,30,27,1,90,89,99,33,40,11,46,51,55,86,22,3,50,5,39,56,85,82,32,70,7,41,42,43,18,24,34,92,71,8,66,83,44,26,38,13,47,10,49,54,16,25,64,2,91,57
9,58,88,34,59,22,67,63,17,12,40,76,15,89,18,52,69,72,81,0,32,23,4,37,13,42,41,68,24,77,36,86,87,95,66,90,94,1,61,57,38,79,44,35,49,78,10,91,21,84,64,85,27,80,46,83,62,33,56,30,53,51,55,92,5,3,60,96,97,45,26,82,2,11,73,70,74,98,99,28,75,39,71,8,48,93,29,14,31,6,47,50,43,54,20,25,7,65,19,16
