0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
36,18,49,80,65,70,79,90,60,91,4,94,38,78,61,17,48,21,95,47,99,6,39,30,88,43,13,52,71,35,34,33,57,51,85,28,62,27,10,19,31,75,56,54,69,16,44,55,59,12,26,14,64,67,96,1,20,24,83,92,81,98,22,7,86,84,11,3,5,40,9,76,68,53,73,45,29,42,50,23,93,82,41,58,66,25,0,63,97,32,46,77,74,2,15,8,37,87,89,72
15,49,62,29,12,67,95,3,18,55,19,39,87,56,66,85,17,24,88,40,35,27,33,54,26,70,99,9,77,57,78,51,13,53,64,71,20,11,38,32,47,63,65,30,61,89,97,41,2,52,80,44,84,83,93,58,14,16,81,98,79,0,1,90,50,75,72,91,10,59,34,86,37,96,23,69,42,82,4,68,60,31,36,48,21,45,92,25,7,6,76,94,46,73,5,22,8,74,28,43
1,96,40,80,28,63,30,69,95,21,36,8,66,97,93,19,67,68,29,77,62,73,57,70,38,4,42,20,47,53,72,26,24,35,37,60,49,14,71,98,55,83,58,5,48,86,7,78,45,56,75,0,81,22,82,6,23,41,76,27,89,32,64,84,18,10,34,50,87,92,9,54,99,11,65,85,33,88,61,52,17,46,2,12,31,91,59,15,51,13,90,74,39,43,25,3,79,16,44,94
84,3,97,74,66,88,80,30,6,8,59,95,85,65,60,76,2,86,82,71,31,67,78,35,75,26,90,47,17,12,79,72,4,99,7,9,33,23,69,45,38,64,19,36,61,11,53,87,57,63,18,21,15,44,10,83,81,51,29,68,56,48,39,49,50,62,55,77,73,98,22,92,91,27,96,70,28,41,40,43,37,1,89,34,58,14,94,93,13,54,25,52,24,46,16,0,5,32,20,42
66,23,5,76,70,73,65,28,29,91,62,27,20,39,33,17,43,15,53,68,7,57,14,60,45,35,74,3,71,47,42,21,61,96,25,99,69,94,64,89,81,55,38,95,30,59,77,88,9,36,40,83,54,58,16,85,12,82,32,78,10,18,98,19,51,50,26,0,44,63,46,86,97,56,48,41,87,79,80,93,72,67,11,2,84,52,31,90,92,8,49,13,37,4,22,34,24,6,1,75
17,7,16,60,43,21,58,0,89,34,13,36,88,54,71,5,68,46,62,44,56,26,84,30,49,77,35,59,51,32,83,33,45,14,75,82,12,95,8,76,69,47,19,90,70,4,23,6,42,74,85,40,15,52,18,9,67,41,65,91,1,86,29,97,61,93,87,53,98,31,22,55,37,80,57,48,96,2,72,99,81,63,10,11,64,20,38,27,39,66,25,92,94,28,3,78,50,73,79,24
77,95,89,94,27,75,54,18,99,71,20,86,97,3,79,47,90,32,2,43,67,36,11,44,45,84,96,9,1,61,64,23,26,39,10,87,29,37,85,16,46,31,62,38,12,78,24,72,52,30,42,17,70,35,74,76,41,68,34,58,66,4,25,83,88,56,48,40,28,15,33,50,53,0,69,19,14,81,5,55,93,51,8,73,98,60,49,63,82,57,92,6,7,21,22,13,80,91,59,65
90,60,38,78,73,17,23,82,33,91,83,11,79,94,55,85,92,64,27,25,35,44,48,74,86,93,36,77,6,84,41,80,10,66,30,8,50,70,21,95,61,62,47,24,45,5,15,34,19,49,96,98,22,12,56,31,4,81,59,99,37,57,28,29,43,54,2,13,18,46,71,32,3,69,89,9,26,87,20,42,51,97,40,39,63,76,67,75,16,65,58,0,72,52,53,88,7,68,14,1
25,92,4,39,65,13,73,18,14,35,84,6,9,30,33,99,59,31,64,68,11,62,37,12,49,53,55,20,46,86,10,24,32,1,66,77,94,34,71,17,95,75,48,7,8,74,3,97,26,72,57,38,51,52,27,23,43,93,45,19,22,80,98,90,83,79,82,21,96,36,28,41,69,61,47,60,87,76,16,91,63,58,85,40,0,54,15,70,56,5,2,88,67,81,42,44,78,89,50,29
14,65,74,16,9,60,42,99,23,41,1,38,62,56,35,29,91,47,73,79,51,30,44,81,15,21,69,52,67,25,98,2,96,78,36,48,68,87,27,92,12,17,85,64,45,10,59,84,13,57,94,58,7,11,53,80,50,46,54,86,37,49,66,6,31,76,72,55,61,22,18,70,77,0,63,40,90,71,34,89,39,75,24,20,82,95,88,32,8,28,43,26,5,3,93,83,33,19,97,4
64,28,12,26,56,6,75,1,67,66,34,49,60,29,46,81,85,39,98,4,0,84,24,13,61,16,18,40,99,3,15,35,91,80,68,14,20,83,76,89,54,90,94,21,97,78,17,23,62,51,33,79,32,2,69,42,31,5,77,82,50,59,70,92,30,58,73,87,63,25,65,53,71,41,8,96,72,38,43,44,52,57,37,9,19,27,93,48,95,74,10,11,88,47,22,7,86,45,36,55
46,4,54,76,34,45,39,11,7,82,48,15,12,55,44,49,59,63,62,47,16,23,66,31,64,10,13,27,70,25,92,24,98,26,51,35,3,86,69,18,9,93,52,33,65,81,29,19,20,74,53,38,30,73,72,97,67,77,60,32,17,71,75,56,96,36,84,68,57,94,58,6,88,40,61,1,50,91,37,90,2,8,0,79,41,85,21,42,28,95,14,87,83,43,89,80,5,99,22,78
21,96,58,59,89,99,80,66,49,35,71,43,27,83,38,18,70,54,95,62,7,25,65,32,74,1,46,57,0,33,86,23,81,31,93,15,52,50,55,10,78,6,88,56,42,92,77,68,39,28,61,75,22,5,47,53,13,44,12,16,9,30,37,19,94,76,91,26,20,67,17,40,4,60,48,45,11,79,73,97,8,98,87,24,63,69,34,51,29,14,90,82,64,2,3,85,41,84,36,72
27,12,20,21,0,31,17,18,58,34,14,54,19,98,11,89,4,73,64,15,37,59,97,70,41,93,35,43,71,24,75,86,22,63,66,44,25,3,92,90,47,55,29,39,96,7,32,40,94,91,87,62,99,23,88,45,61,30,83,2,28,67,10,69,79,78,81,1,74,60,56,95,38,48,46,50,49,82,53,52,42,16,8,68,84,13,5,36,57,80,9,26,77,85,6,76,65,72,33,51
7,51,28,29,35,39,55,88,19,33,74,4,9,89,34,70,25,84,37,52,62,86,18,49,46,71,80,96,91,30,60,75,56,68,26,15,79,45,48,64,11,3,66,6,67,50,58,23,38,92,10,32,82,61,12,8,78,63,90,43,85,17,53,59,94,83,95,98,65,44,13,73,76,72,2,5,31,77,93,14,0,21,97,16,41,36,40,20,81,99,42,69,1,57,22,87,27,24,47,54
1,8,73,0,66,93,43,34,54,42,36,56,45,12,48,11,24,86,30,18,59,78,26,91,76,96,41,7,6,57,77,29,69,15,94,65,4,84,17,52,38,49,97,83,23,3,10,67,9,53,74,79,58,81,22,98,89,31,85,27,16,60,44,63,35,14,99,90,61,28,39,88,37,2,21,55,87,20,47,50,13,25,51,64,70,19,82,95,46,32,72,62,80,40,75,33,71,5,92,68
71,14,92,73,59,48,85,15,61,82,20,75,66,33,10,94,30,44,52,37,1,23,93,35,18,56,72,45,0,22,8,76,50,88,64,12,41,21,19,81,17,60,78,28,13,84,42,9,32,2,36,57,65,91,77,80,4,24,43,87,79,97,67,51,83,40,55,16,3,39,69,99,49,29,38,31,5,98,86,90,34,46,11,27,89,63,53,62,68,70,95,74,47,54,6,25,58,7,96,26
80,15,2,24,93,1,70,97,78,90,92,22,56,83,5,10,57,7,88,82,79,32,46,52,44,65,40,16,77,17,26,95,71,23,67,89,36,13,21,96,28,12,72,91,31,4,60,87,42,38,61,48,18,35,55,8,30,75,54,64,39,27,41,49,19,20,25,59,63,58,37,62,98,99,85,84,3,33,50,86,73,74,34,76,66,94,43,0,69,45,53,51,6,29,11,14,81,47,9,68
27,5,25,35,13,85,97,89,91,30,83,14,22,23,68,15,70,1,65,42,33,31,64,51,9,37,62,49,86,11,55,77,59,46,76,16,79,8,7,58,50,82,57,56,54,94,80,20,28,3,63,93,0,92,39,19,96,24,52,98,61,34,17,99,43,36,53,81,41,21,71,40,48,69,18,88,2,45,12,72,44,26,90,6,38,10,66,73,75,32,87,74,84,60,4,47,67,95,29,78
