0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
19,8,97,1,21,81,58,31,96,64,86,98,71,75,29,6,11,70,73,25,52,3,23,18,13,12,90,14,46,78,80,24,15,42,5,51,40,48,4,20,32,59,69,68,55,54,77,63,74,30,99,56,28,67,9,94,72,87,61,34,22,95,39,10,47,66,37,36,41,65,76,16,53,27,49,44,45,26,91,7,43,33,17,85,0,60,2,38,89,93,50,84,88,35,82,62,79,57,83,92
7,1,34,94,31,11,40,62,79,99,56,55,24,60,96,37,61,75,21,10,92,45,5,68,57,18,71,91,51,77,86,13,2,12,15,41,28,87,42,69,95,25,53,82,89,23,4,8,46,65,84,81,39,27,19,35,32,74,6,64,26,29,90,76,33,49,97,67,98,20,66,36,88,73,47,22,83,85,72,9,54,0,44,30,16,38,70,14,48,17,3,43,93,78,52,59,58,80,63,50
59,65,6,68,99,95,33,44,3,19,35,75,93,74,70,64,88,31,69,83,72,61,26,9,21,58,29,47,46,30,28,97,89,50,55,53,86,27,14,78,20,94,91,25,36,4,32,85,5,13,11,56,2,12,22,96,39,79,15,77,92,24,60,16,63,17,73,42,52,49,37,48,8,10,82,98,54,0,41,76,18,7,51,45,66,57,62,84,87,67,90,80,81,71,23,38,1,40,34,43
39,89,78,84,11,75,88,98,0,91,97,60,22,41,4,87,71,20,92,58,59,56,69,8,68,95,66,14,23,93,62,17,30,99,49,96,29,31,77,32,3,70,25,90,26,42,72,80,79,85,2,5,43,57,86,36,65,67,9,34,21,19,10,35,53,6,51,54,45,37,64,28,33,61,18,16,24,76,50,74,48,27,81,94,38,55,13,47,52,82,63,44,46,12,73,83,7,1,15,40
96,43,69,68,65,85,20,58,64,38,87,70,89,57,35,33,54,45,52,22,97,50,74,3,78,61,48,99,84,12,46,29,5,32,81,6,75,93,37,77,63,56,19,2,94,80,41,17,18,92,39,47,14,26,51,79,9,24,16,98,27,60,4,40,62,25,15,28,44,95,53,10,71,82,36,7,30,31,66,11,91,86,83,42,13,90,73,59,49,34,23,0,67,1,76,21,72,55,8,88
75,32,68,2,94,11,5,73,10,36,30,80,57,0,56,72,83,95,17,81,48,24,34,55,41,7,86,61,82,44,38,58,89,4,60,19,9,35,62,78,50,25,45,90,31,29,92,16,97,20,64,15,88,98,54,28,49,70,93,18,85,6,42,39,66,43,47,33,40,79,76,67,14,46,87,99,63,23,65,26,8,91,3,59,74,77,96,37,52,22,27,1,84,53,51,71,12,69,21,13
43,63,24,5,71,12,70,19,47,2,54,9,50,80,86,65,94,31,34,49,74,41,53,3,22,96,52,87,4,76,66,99,68,30,11,27,58,32,82,95,77,60,56,38,81,57,98,42,8,93,88,45,44,84,97,79,61,89,0,64,10,29,73,7,17,26,90,40,48,6,15,25,72,39,35,23,67,46,62,13,85,21,33,1,92,20,55,16,28,83,91,69,36,14,75,78,37,59,18,51
74,39,90,12,58,5,14,15,80,10,72,94,37,61,51,62,30,7,13,85,16,17,34,33,84,41,23,83,47,45,65,93,29,4,99,60,24,55,36,91,52,73,35,70,6,18,46,76,88,77,2,3,78,56,1,86,92,32,53,63,64,87,82,11,89,98,42,95,25,0,79,22,8,27,48,96,26,19,71,40,43,68,9,31,81,67,44,66,54,57,28,75,59,49,69,21,97,50,38,20
62,90,43,16,20,75,7,63,51,99,39,76,64,49,79,25,60,3,33,40,95,2,89,4,42,77,72,87,27,10,34,22,26,50,1,56,93,91,98,15,53,0,48,14,13,47,85,78,69,45,71,35,61,82,24,68,70,66,29,6,23,74,5,44,9,54,28,19,32,46,92,80,52,67,21,31,57,84,12,58,38,17,18,96,41,83,11,88,86,37,97,30,94,81,65,36,59,55,8,73
93,61,26,63,16,22,74,64,2,77,7,57,23,41,51,50,48,47,1,53,17,40,95,30,65,33,35,15,24,83,14,67,73,56,46,5,27,89,85,90,79,99,20,58,81,13,25,54,68,49,37,84,31,8,75,29,59,43,98,82,19,11,96,60,97,10,71,72,91,21,42,52,94,62,78,86,28,36,32,45,66,9,38,92,88,3,39,4,0,87,44,69,70,80,55,18,34,6,76,12
