0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
31,54,87,8,56,19,49,78,92,77,97,17,72,4,27,68,38,32,5,94,91,99,7,73,90,14,67,79,45,61,23,88,3,81,46,41,2,21,63,6,75,29,9,85,83,20,40,58,11,55,84,65,0,47,86,26,62,89,18,37,39,30,57,95,34,76,74,60,1,51,48,42,64,33,12,16,43,15,36,93,96,53,59,80,70,24,52,25,35,98,28,66,82,50,10,44,69,22,13,71
7,60,97,14,74,59,47,81,64,39,34,20,54,42,15,27,67,77,16,13,80,75,91,85,2,5,30,98,89,24,29,58,4,0,51,10,95,86,45,69,65,25,37,71,8,68,35,23,49,99,93,9,61,57,40,1,87,22,28,73,18,12,26,56,43,50,96,44,79,41,82,38,3,66,11,21,55,31,52,94,32,84,76,88,33,36,46,53,17,90,83,72,92,62,78,70,6,48,63,19
61,53,47,19,33,7,54,64,23,72,77,32,60,39,67,68,94,24,58,16,41,6,20,8,93,71,29,38,43,46,84,14,83,91,50,2,51,73,25,81,62,0,76,1,92,65,79,27,37,82,26,28,4,90,21,45,66,74,44,31,89,48,30,17,35,57,85,87,3,86,40,80,88,69,5,56,75,34,63,70,12,96,22,49,9,95,10,99,42,98,59,18,15,13,11,52,78,55,97,36
16,75,43,37,95,68,81,6,78,76,49,25,39,73,87,51,41,69,91,53,58,4,24,97,36,96,23,0,21,31,42,10,20,34,29,48,15,99,88,67,14,3,82,55,59,22,89,35,71,77,38,44,86,74,27,63,52,33,30,12,61,57,2,90,32,92,46,80,79,18,65,26,56,50,84,47,60,70,7,94,98,85,17,93,13,1,28,72,8,40,54,83,5,64,19,45,11,66,9,62
32,22,34,28,81,7,64,74,76,98,63,85,18,9,35,90,61,58,94,49,91,46,27,67,47,11,42,65,43,17,95,99,36,88,62,75,56,50,20,38,33,10,96,89,30,78,26,68,6,12,73,72,44,70,54,69,86,0,1,15,4,23,48,93,59,40,16,45,5,2,39,24,8,25,41,83,80,97,77,55,29,87,19,52,92,71,82,79,31,66,53,57,60,51,13,21,84,14,37,3
95,82,80,30,97,77,42,26,21,71,53,23,65,33,40,55,56,73,63,13,99,48,20,68,24,66,15,74,14,60,52,16,46,5,90,41,79,35,37,17,8,58,3,32,38,29,83,61,10,19,12,51,22,81,0,94,4,49,75,76,69,45,54,36,2,59,27,6,11,18,43,39,85,34,98,96,70,62,87,1,44,7,25,92,72,78,84,86,89,91,67,50,28,9,88,47,64,31,93,57
1,20,55,10,2,49,64,75,98,81,68,54,70,88,18,61,41,33,48,34,72,60,86,93,74,94,96,95,66,14,77,29,63,8,28,5,53,52,19,58,99,69,42,11,27,84,44,40,25,76,80,73,38,37,4,7,50,45,3,56,22,12,23,97,0,6,89,78,26,36,16,57,47,87,51,85,39,65,35,46,83,62,13,21,67,71,17,79,31,32,59,90,43,30,92,91,82,24,15,9
43,94,90,18,87,8,51,79,97,58,64,12,27,82,41,6,25,24,72,61,29,69,31,21,56,93,88,14,23,63,91,99,66,50,49,76,71,55,52,1,60,96,3,54,30,33,32,39,28,34,20,92,10,78,77,44,26,0,65,19,11,85,22,83,74,81,67,7,5,80,57,48,86,37,95,68,53,73,84,38,36,45,17,47,62,4,15,46,16,75,35,89,59,40,9,13,42,98,70,2
74,43,91,25,32,28,86,0,29,5,55,94,2,11,58,45,15,3,73,82,42,8,68,50,40,21,85,76,24,60,92,33,69,1,56,77,6,46,96,35,99,83,53,97,31,80,14,7,62,61,66,93,37,72,17,19,75,64,67,88,9,70,47,39,36,34,41,65,44,52,89,13,22,12,84,48,63,16,49,87,81,30,59,98,78,27,26,79,23,71,4,38,90,54,18,10,51,57,95,20
79,56,12,74,95,63,92,67,44,0,70,33,83,37,30,77,21,51,69,94,71,31,16,49,25,86,38,88,39,62,85,47,46,14,8,81,58,55,6,76,19,97,20,17,52,50,99,65,68,26,64,9,29,87,98,57,73,42,43,27,75,90,36,41,22,60,15,2,80,35,28,40,5,53,23,10,82,72,34,11,89,4,96,13,32,78,54,91,18,48,59,61,1,3,24,84,66,7,93,45
0,10,82,47,13,66,31,70,85,69,7,6,55,29,4,26,3,63,99,30,80,60,42,24,43,89,16,28,41,22,73,98,48,88,76,59,51,53,61,68,58,87,19,94,21,38,8,67,90,64,77,46,52,37,78,56,1,12,5,57,34,93,9,49,81,18,75,86,14,79,97,83,84,40,36,2,45,62,25,95,11,23,20,39,27,91,92,15,96,32,74,35,33,50,72,17,65,44,54,71
63,52,43,24,79,50,33,72,23,99,49,18,47,40,46,0,75,87,89,35,71,77,84,13,22,10,42,70,94,25,4,81,9,11,27,69,19,83,68,12,6,36,91,88,92,60,26,20,21,57,8,93,15,28,85,65,41,97,16,66,58,17,39,7,80,90,82,29,37,34,98,53,5,44,2,45,30,38,96,48,61,56,32,55,86,73,3,76,95,78,14,74,51,62,59,54,64,67,31,1
62,31,95,76,13,79,30,25,24,28,39,83,93,75,89,4,56,35,9,81,97,42,60,68,5,50,11,96,3,88,45,71,37,47,74,52,8,21,40,53,7,19,2,48,64,23,16,77,14,90,61,87,70,63,36,33,38,34,67,32,82,98,69,22,18,15,17,84,73,55,12,54,51,0,41,57,86,72,58,92,26,44,49,1,80,6,91,85,43,27,78,59,99,66,46,20,10,65,29,94
96,19,67,24,71,74,31,37,13,29,65,11,17,20,44,72,86,10,14,80,43,2,85,50,66,6,88,89,36,41,52,81,76,16,0,49,58,57,97,56,68,61,46,63,95,83,55,98,1,28,84,40,93,62,9,60,15,25,64,45,3,53,26,33,73,7,35,51,34,78,82,47,99,54,75,70,8,92,27,69,90,12,48,38,4,30,42,87,18,77,21,91,5,94,23,22,39,32,79,59
31,42,38,25,93,77,51,8,21,98,11,87,19,9,72,64,69,14,57,52,53,50,45,46,62,96,7,28,82,4,76,17,34,60,66,20,97,32,22,13,61,58,94,44,67,84,15,35,41,56,83,18,23,91,47,68,79,65,73,70,48,81,0,55,26,6,30,75,92,29,5,59,27,88,95,89,36,12,74,80,3,63,24,2,40,43,16,78,39,90,54,1,10,49,71,33,85,99,86,37
26,10,68,97,2,57,70,87,49,4,45,37,38,41,58,12,76,16,81,17,85,25,21,77,79,20,11,98,95,53,75,40,93,43,83,65,1,0,69,71,94,30,24,5,46,73,31,62,74,84,59,67,90,7,52,23,27,22,61,13,8,54,88,91,18,51,99,19,48,80,6,63,32,96,86,78,28,3,9,60,64,33,72,34,35,92,15,42,66,55,89,36,56,82,29,14,50,39,47,44
73,20,53,49,30,40,7,22,43,69,74,17,24,99,8,84,70,68,93,36,16,76,92,52,38,50,44,2,14,42,0,98,79,63,62,82,32,75,18,80,89,83,77,60,41,72,33,59,21,56,6,5,12,88,1,66,15,85,54,45,91,23,90,26,81,9,10,47,13,95,46,27,86,64,25,11,31,67,29,35,51,39,94,3,58,57,34,19,55,78,97,28,48,4,65,37,87,71,61,96
65,44,29,66,79,1,10,92,7,27,52,54,3,37,57,43,81,59,48,97,15,23,69,87,60,0,6,68,31,62,2,67,33,84,75,9,72,40,50,18,71,77,24,88,16,63,94,93,22,26,41,49,51,99,76,5,34,32,12,38,14,25,70,95,47,96,85,86,90,8,80,82,35,39,74,73,45,61,13,55,11,17,56,78,83,36,46,4,91,53,21,20,89,19,42,30,28,98,64,58
73,28,79,53,57,96,89,9,40,42,10,31,23,99,18,52,83,55,7,95,61,48,30,60,34,86,94,13,5,38,27,3,46,56,25,80,32,19,65,16,85,45,15,59,93,29,87,81,50,47,36,64,88,72,78,0,98,11,84,20,26,90,12,74,67,8,92,17,6,82,24,41,51,4,33,49,77,14,75,63,70,1,2,91,35,39,76,69,54,21,43,68,37,58,44,66,62,71,97,22
27,59,89,30,80,7,86,12,24,91,50,53,38,45,70,71,92,81,35,96,93,74,4,34,29,84,41,22,58,65,8,14,57,67,10,72,15,87,1,19,73,55,83,68,11,5,61,47,63,37,51,17,60,64,42,94,85,26,33,90,76,36,78,82,49,3,43,9,44,52,2,79,25,88,62,95,99,56,13,46,16,28,98,39,97,18,48,31,75,40,32,66,20,0,54,23,69,77,21,6
69,43,55,18,32,8,1,95,3,83,24,40,41,61,5,45,33,35,98,63,38,53,27,13,80,96,10,92,82,34,78,85,74,49,22,19,79,7,6,75,93,84,28,2,46,9,70,65,26,17,50,91,39,67,86,0,11,72,47,66,12,73,68,89,77,14,58,29,97,23,71,87,59,52,37,90,42,88,62,20,57,94,44,48,81,64,31,30,16,51,21,60,4,99,56,25,15,36,54,76
