0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1,2,3,19,5,24,7,8,85,10,11,12,13,14,57,16,44,18,9,69,21,22,4,90,25,26,27,17,97,63,31,32,28,64,35,30,37,47,92,34,41,42,40,93,94,55,53,48,49,50,51,15,39,54,43,56,78,58,59,29,61,62,89,87,65,98,76,68,71,70,66,72,73,74,82,23,77,33,79,80,52,46,83,84,45,86,36,88,6,60,91,96,38,67,81,20,75,95,99
55,4,11,19,44,49,24,1,8,38,10,82,12,13,14,91,16,27,18,9,69,75,22,76,97,88,26,35,17,39,32,2,25,28,64,31,30,37,47,92,34,59,42,40,41,94,63,53,48,3,50,51,15,89,54,80,56,78,58,85,29,61,90,74,87,57,65,45,0,71,70,66,21,73,93,98,52,23,43,79,33,46,7,83,84,68,86,36,20,6,60,5,72,77,67,81,62,96,95,99
55,22,11,19,41,49,5,1,51,77,16,82,12,13,20,91,15,27,18,52,69,75,50,61,47,88,26,35,38,39,32,89,25,2,64,43,30,37,21,8,45,59,3,24,85,94,10,76,48,63,87,97,4,17,54,80,56,83,58,34,31,9,90,74,78,57,65,92,0,46,70,40,95,14,53,98,73,23,67,79,33,86,7,66,84,68,42,36,93,6,60,28,72,71,29,81,62,96,44,99
55,22,99,19,41,49,5,1,40,77,0,37,56,13,84,45,15,27,18,66,69,75,80,16,8,9,26,35,61,39,54,52,25,2,59,50,30,21,93,47,65,4,3,24,23,94,64,76,48,78,87,11,81,17,58,29,51,83,20,34,31,89,90,74,88,57,32,92,97,46,91,63,95,6,53,98,73,14,12,79,33,67,7,85,10,68,42,36,38,28,60,82,72,86,70,71,62,96,44,43
55,22,69,19,41,49,5,1,57,90,92,40,56,3,84,65,15,27,68,66,95,21,80,16,8,9,26,77,98,51,54,52,25,2,59,83,30,86,82,39,58,4,47,24,23,94,64,85,13,29,93,88,81,17,46,12,0,60,20,34,31,18,44,74,73,37,32,45,97,87,91,63,75,6,53,99,61,14,62,79,33,67,10,35,50,71,89,7,38,28,76,42,72,11,70,48,36,96,78,43
55,86,69,45,41,49,5,1,57,66,54,73,56,3,25,28,9,27,68,40,95,7,80,47,8,81,26,89,20,43,34,52,42,2,16,83,4,33,98,39,58,22,36,24,84,65,64,92,19,29,93,88,87,31,46,59,0,60,11,77,76,18,85,38,74,37,32,30,97,82,91,63,75,13,53,99,61,14,62,79,44,67,10,35,50,71,6,15,23,94,48,12,72,51,70,21,17,96,78,90
55,86,69,63,14,49,51,1,57,40,54,73,44,3,25,46,85,27,39,11,53,7,80,47,36,81,26,83,20,43,66,68,42,28,16,96,4,33,67,35,79,82,76,24,84,91,64,92,99,29,41,21,87,31,22,45,5,60,56,77,98,93,74,38,95,37,32,30,8,12,50,0,75,13,58,34,52,89,62,2,65,9,10,18,61,71,6,15,23,94,48,19,72,88,70,97,17,59,78,90
73,86,2,63,14,59,51,1,57,4,54,99,44,75,25,76,21,27,97,12,53,7,80,47,36,81,26,48,42,90,66,68,85,6,16,50,65,69,31,35,79,82,91,24,84,9,55,13,41,29,30,56,87,67,74,45,5,43,49,77,98,94,22,32,95,37,3,89,8,40,93,0,39,28,58,34,52,46,62,96,11,92,10,18,83,71,33,15,23,61,60,19,72,88,70,64,17,38,78,20
73,86,27,63,14,16,8,1,57,4,43,60,44,75,25,65,62,35,97,64,24,7,80,47,36,76,15,21,42,90,66,68,53,59,6,84,52,93,69,49,58,82,91,99,26,54,55,13,41,29,30,37,87,67,74,45,2,85,83,92,98,5,22,32,95,20,3,89,38,40,56,9,39,28,77,34,96,46,50,23,11,12,10,18,31,71,33,81,0,61,19,51,48,88,70,78,17,72,79,94
70,35,41,42,14,16,8,1,57,4,89,60,85,75,50,46,67,29,97,64,24,49,33,47,90,76,6,45,3,62,66,68,27,59,7,84,52,71,55,43,58,93,77,44,26,54,99,53,95,80,30,37,87,21,74,78,2,25,83,92,98,13,22,32,28,69,11,51,38,40,56,9,39,36,73,34,63,5,91,23,15,12,10,18,31,65,86,81,0,79,19,61,48,88,82,20,17,72,96,94
70,35,41,42,14,28,74,1,57,4,89,98,86,75,82,26,29,8,16,9,24,96,95,47,90,76,64,44,3,62,43,68,27,59,84,33,52,71,0,25,58,93,77,88,45,54,99,55,72,65,30,37,87,21,80,78,83,39,67,92,32,13,22,51,23,69,11,46,38,40,56,12,53,60,73,34,63,61,20,5,81,50,10,18,31,85,97,15,36,79,19,7,48,49,2,6,17,66,91,94
13,53,70,66,14,28,72,1,57,4,89,98,86,76,12,26,63,8,23,30,33,36,95,61,90,99,74,44,3,62,43,68,27,59,84,18,85,52,0,25,58,96,77,88,48,11,75,55,54,65,6,64,87,21,80,56,83,47,67,29,32,10,37,71,82,92,15,46,38,40,16,93,9,60,51,34,78,24,20,5,81,50,7,69,31,35,97,22,42,79,19,41,91,49,2,45,17,39,73,94
