0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1,2,3,28,30,6,7,54,72,46,55,16,13,14,39,18,17,90,19,83,8,69,4,24,25,89,27,67,29,62,48,32,33,92,35,36,76,38,26,40,41,42,23,77,44,43,58,79,49,50,34,52,93,53,73,56,57,31,59,60,61,51,63,64,65,66,11,68,37,70,71,12,45,74,15,9,10,78,20,80,5,87,75,84,85,86,47,88,81,91,21,82,22,94,95,96,97,98,99
0,1,35,3,84,36,6,9,54,72,46,20,99,42,76,39,30,7,90,27,74,8,69,18,22,25,89,2,13,29,48,95,53,33,92,45,41,83,38,77,40,26,98,23,16,44,43,67,32,49,11,21,52,93,34,73,56,57,66,28,60,50,51,63,64,65,37,4,68,24,70,71,12,62,88,15,58,10,78,31,80,14,87,75,79,5,86,47,85,81,91,55,82,59,94,61,96,97,17,19
0,1,39,3,61,60,67,9,80,72,45,34,99,78,24,76,30,7,90,20,74,8,69,53,22,79,89,2,13,29,28,95,26,91,14,92,41,83,38,77,84,59,27,23,16,44,43,33,32,49,51,21,52,6,15,40,68,57,66,25,46,73,47,54,64,65,88,4,11,97,70,71,12,62,94,63,35,10,48,31,50,75,87,42,93,56,86,36,85,81,58,55,82,98,18,37,96,5,17,19
26,1,17,3,61,2,33,99,80,60,95,34,84,78,24,76,74,58,90,8,5,88,69,53,39,79,7,50,44,64,28,46,52,91,22,92,41,83,45,13,29,4,27,59,16,18,40,48,15,49,51,21,31,6,30,89,97,57,66,25,72,73,47,54,38,65,55,96,32,20,70,71,12,62,94,63,35,10,9,77,67,75,87,42,93,43,86,36,85,81,56,11,82,98,68,37,14,0,23,19
1,57,41,66,61,5,33,99,80,73,95,60,84,56,79,76,74,58,90,8,11,12,69,34,39,15,55,50,83,92,28,46,52,2,22,64,19,29,45,13,70,42,27,59,16,18,26,48,78,49,94,21,31,6,85,82,97,91,17,25,72,96,47,54,38,9,53,71,32,20,88,14,81,62,7,51,35,24,87,77,89,75,65,63,93,43,86,36,67,10,40,44,30,98,68,37,3,0,23,4
1,57,41,82,61,20,33,99,98,91,95,73,84,36,79,77,75,6,54,14,11,12,68,34,39,29,16,50,83,67,15,71,35,2,22,64,19,70,86,92,32,42,27,87,13,18,26,48,78,49,94,60,31,7,85,8,97,65,21,25,72,96,55,40,80,9,53,69,74,88,59,47,81,62,56,51,45,46,24,66,89,52,38,63,93,43,90,5,17,10,28,44,30,58,76,37,3,0,23,4
1,57,60,82,96,20,33,76,98,53,95,73,80,36,0,77,75,6,84,11,46,88,68,54,39,41,16,50,5,21,69,71,35,49,22,64,48,70,86,15,12,40,89,87,13,30,26,66,72,61,94,42,31,7,2,8,97,91,62,29,17,3,55,78,34,9,67,85,74,32,14,83,81,59,56,51,45,25,24,18,92,52,38,63,93,43,90,19,44,10,28,79,27,58,47,37,99,65,23,4
72,57,55,0,96,82,33,18,31,24,95,73,80,11,53,14,75,87,50,12,46,28,93,54,65,85,99,16,5,21,69,71,35,49,22,84,48,88,86,15,10,40,97,64,13,25,26,66,6,61,94,42,98,70,2,8,32,91,62,29,90,78,74,77,34,9,67,27,79,3,30,83,41,39,56,51,45,60,17,59,92,52,38,63,1,43,76,19,44,68,81,20,89,58,47,37,7,36,23,4
45,8,44,0,96,82,33,94,31,24,35,73,80,11,53,14,50,90,86,98,46,10,93,28,65,3,63,92,5,21,69,71,99,49,22,84,48,18,59,87,37,15,97,64,13,62,26,66,95,61,25,41,72,70,2,75,54,91,38,85,83,78,39,77,34,9,57,27,79,81,30,43,29,32,40,51,67,60,17,7,56,52,6,55,1,76,88,74,42,16,19,20,89,58,47,68,12,36,23,4
72,40,14,0,96,45,33,94,70,28,35,73,80,83,60,31,50,90,86,82,46,10,98,68,65,51,63,74,5,54,69,71,67,49,22,84,48,18,59,21,37,15,97,77,13,81,26,66,95,61,25,19,91,24,2,75,89,34,38,85,8,87,92,7,39,62,88,9,79,30,44,43,53,41,4,78,1,27,17,99,56,52,6,55,11,76,29,57,42,3,93,20,12,58,47,32,64,36,23,16
72,7,58,0,96,98,33,94,6,28,35,73,56,83,60,31,49,90,20,48,40,21,5,74,65,14,63,25,2,54,69,38,67,46,22,93,47,18,92,97,37,64,32,77,13,81,30,45,3,61,59,86,91,26,10,75,89,70,80,85,8,82,15,78,39,62,88,9,79,24,44,43,53,41,23,11,1,27,17,99,50,66,68,55,84,76,29,57,42,52,34,95,12,87,71,19,51,36,4,16
72,7,81,19,96,98,33,55,6,10,35,71,73,83,65,31,49,90,52,41,20,21,79,74,48,84,56,25,2,54,9,38,67,14,22,93,77,0,92,23,97,63,32,51,46,24,94,45,3,61,59,86,91,26,17,75,89,70,80,85,40,16,5,78,39,62,88,44,27,64,57,13,82,37,15,11,1,12,47,99,50,66,68,43,95,76,29,18,42,53,34,58,36,87,8,28,60,30,4,69
