0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1,76,3,64,5,6,7,8,9,23,10,12,13,14,15,16,17,2,19,20,21,22,70,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,11,65,66,67,68,69,18,71,72,73,74,75,87,77,78,79,80,81,82,83,84,85,86,4,88,89,90,91,92,93,94,95,96,97,98,99
0,1,76,3,64,5,6,7,8,9,23,10,12,13,14,15,16,17,2,19,20,21,22,70,24,25,26,27,28,29,30,31,32,33,34,35,11,42,38,39,40,41,78,43,44,45,52,47,48,49,50,51,87,54,46,55,56,57,58,59,60,61,62,63,36,65,66,67,68,69,18,71,72,73,74,75,37,77,53,79,80,81,82,83,84,85,86,4,88,89,90,91,92,93,94,95,96,97,98,99
0,1,76,3,64,60,6,7,8,9,23,10,12,13,14,15,16,17,2,19,20,21,22,70,24,25,26,27,28,29,30,31,57,33,34,35,11,42,38,39,40,41,78,43,44,45,52,47,32,49,50,51,87,54,46,55,56,80,58,59,81,61,62,63,36,65,66,48,68,69,18,71,72,73,74,75,37,77,53,79,5,67,82,83,85,84,86,4,88,89,90,91,92,93,94,95,96,97,98,99
0,1,76,3,64,60,6,7,8,9,23,10,12,13,43,15,16,17,2,19,20,21,22,70,24,25,26,27,36,29,30,62,57,33,34,35,11,42,38,39,40,41,78,28,44,45,52,47,32,49,14,51,87,54,46,55,56,80,58,18,81,61,89,63,50,65,66,48,68,69,31,71,72,73,74,75,37,77,53,79,5,67,82,83,85,84,86,4,88,59,90,91,92,93,94,95,96,97,98,99
0,94,76,3,64,60,6,7,8,9,23,10,12,56,90,15,16,13,2,19,20,21,22,70,24,65,26,27,36,29,30,62,57,33,34,35,11,42,38,39,40,41,78,28,44,45,52,47,32,49,14,51,87,54,46,55,17,80,58,18,81,61,89,63,50,1,66,48,68,69,31,71,72,73,74,75,37,77,53,79,5,67,82,25,85,84,86,4,88,59,83,91,92,93,43,95,96,97,98,99
0,94,76,3,64,60,6,7,93,9,23,10,12,56,18,15,16,8,2,13,20,21,22,70,90,65,26,27,36,29,30,62,57,33,34,35,19,42,38,39,40,41,78,28,44,45,52,47,32,49,14,51,87,54,46,55,17,80,58,88,81,61,89,63,50,11,66,48,68,69,31,71,72,73,74,75,37,77,53,79,5,67,82,25,85,84,86,4,24,59,83,91,92,1,43,95,96,97,98,99
0,94,76,3,64,60,6,7,93,9,23,10,12,56,18,15,16,8,2,13,20,21,22,70,90,65,26,77,36,29,27,62,52,33,34,35,19,96,38,39,40,41,78,30,44,45,28,47,32,49,14,43,87,54,46,55,17,80,58,88,81,61,89,63,50,11,66,48,68,69,31,71,72,73,74,75,37,51,53,79,5,67,82,25,85,84,86,4,24,59,83,91,92,1,42,95,57,97,98,99
0,94,78,23,64,60,6,7,93,9,76,10,27,56,18,15,16,8,2,13,20,11,22,70,90,65,26,77,36,29,73,62,52,33,34,35,19,96,38,39,40,41,14,30,44,45,28,47,32,49,12,43,87,54,46,55,17,80,58,88,81,61,89,63,50,21,66,48,68,69,31,71,72,3,74,75,37,51,53,79,5,67,82,25,85,84,86,4,24,59,83,91,92,1,42,95,57,97,98,99
0,94,78,23,64,60,49,7,93,9,76,10,8,56,81,15,16,75,2,13,20,11,22,70,90,65,26,77,36,69,73,62,52,33,34,35,19,96,38,39,40,41,14,30,44,45,28,47,32,6,12,43,87,54,46,55,17,80,58,88,27,61,89,63,50,21,66,48,68,29,31,71,72,3,74,25,37,51,53,79,5,67,82,18,85,84,86,4,24,59,83,91,92,1,42,95,57,97,98,99
0,94,78,23,64,60,49,7,93,9,76,10,8,56,81,28,16,75,2,13,20,11,17,70,83,65,26,77,36,69,73,62,52,33,90,35,19,96,38,39,40,41,14,30,44,45,95,47,32,6,12,43,87,54,46,55,27,80,58,88,86,61,89,63,50,21,66,48,68,29,31,71,72,3,74,25,37,51,53,79,5,67,82,18,85,84,15,4,24,59,34,91,92,1,42,22,57,97,98,99
