0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3,14,86,65,97,80,38,12,72,30,34,62,59,47,66,24,81,31,70,51,52,85,58,41,94,28,22,99,75,83,60,63,82,54,45,25,13,55,32,33,0,7,78,95,35,61,16,68,50,93,4,43,23,36,18,6,98,10,69,84,27,56,64,77,48,57,42,79,8,9,92,17,90,46,87,19,71,39,37,67,53,11,44,74,1,29,26,88,20,2,21,96,15,91,5,73,49,40,76,89
51,53,54,6,63,41,55,73,16,39,68,80,85,38,2,44,67,57,76,70,58,97,64,61,13,17,1,47,40,91,82,11,78,20,42,23,86,96,87,35,84,90,93,99,29,46,72,21,34,74,26,71,33,5,8,69,77,30,3,49,89,7,75,27,9,79,56,14,43,37,94,50,31,95,83,4,48,60,28,81,36,66,32,65,15,88,19,98,18,24,22,10,52,59,12,25,62,92,0,45
6,0,40,37,51,75,95,68,71,96,29,92,31,74,33,28,77,44,2,82,1,24,97,12,99,43,84,57,7,54,89,73,41,34,93,53,20,48,3,64,30,14,83,23,81,59,67,42,78,21,15,32,38,58,70,98,39,46,56,86,90,66,16,79,85,88,19,27,4,87,11,61,10,69,60,45,63,65,49,5,55,9,52,13,47,22,80,91,76,94,35,62,18,36,17,50,25,72,8,26
57,46,98,51,92,44,1,29,25,24,72,7,0,86,91,47,15,83,68,23,56,52,75,85,74,10,16,60,96,12,28,70,30,97,81,69,5,82,71,93,26,27,58,39,50,40,36,31,45,62,80,18,63,34,94,54,37,9,6,13,79,99,14,77,11,67,48,22,88,33,43,95,66,19,35,21,78,55,76,61,42,49,64,65,4,84,20,87,53,73,38,41,3,8,59,2,89,32,90,17
61,52,94,85,43,73,9,90,35,31,39,29,81,7,13,89,79,19,57,37,55,75,71,47,2,21,17,14,86,62,76,18,5,69,70,49,87,48,46,33,93,44,91,1,51,78,97,23,15,3,27,77,32,58,67,20,84,60,40,64,98,4,25,96,68,28,0,50,16,12,34,26,56,45,88,8,36,42,10,24,30,80,11,38,65,92,41,83,59,74,99,95,66,22,54,72,82,6,53,63
93,40,45,71,74,19,72,0,30,48,59,17,76,81,41,64,88,79,80,34,15,36,27,63,66,84,96,7,77,78,32,92,97,85,29,43,42,10,49,46,94,51,50,14,4,2,33,25,52,24,37,9,60,82,44,57,75,73,23,67,3,58,13,53,5,20,47,11,98,61,62,31,38,1,16,95,70,87,18,35,54,69,90,86,28,68,6,8,12,55,56,22,99,21,91,39,65,89,83,26
16,31,71,7,38,27,78,57,90,17,9,95,86,68,53,92,15,3,14,36,51,94,11,34,4,89,33,45,2,48,43,81,96,74,93,97,18,63,13,28,42,72,23,83,29,6,64,99,54,44,80,35,41,69,98,40,77,66,65,25,79,73,76,12,56,82,58,62,30,75,87,1,39,32,47,10,67,84,0,59,52,24,22,20,55,37,5,19,88,21,70,91,61,60,26,46,49,50,8,85
81,83,93,16,71,11,98,95,8,91,25,51,31,18,24,21,68,79,86,64,53,2,13,78,52,20,23,44,38,75,60,66,3,77,40,67,84,62,0,92,39,32,76,43,34,35,7,33,41,55,22,82,54,70,88,90,89,4,1,94,42,17,30,26,50,47,46,97,19,29,99,72,57,59,5,85,10,87,12,58,37,14,15,45,28,36,6,27,56,48,96,63,73,61,49,65,80,9,74,69
98,95,79,89,2,49,99,48,85,77,81,86,44,65,61,3,70,78,6,10,54,13,9,20,38,55,32,4,92,30,31,28,50,75,67,93,56,15,17,60,63,35,59,33,12,0,52,41,80,64,37,23,25,58,22,68,82,24,47,87,57,5,94,69,84,1,45,29,43,83,39,46,11,76,71,34,16,19,21,36,8,42,96,62,27,53,7,14,18,90,88,66,72,40,97,73,74,51,26,91
30,48,61,16,9,84,60,85,63,55,98,71,89,82,96,24,56,38,81,69,28,19,6,36,18,62,87,91,25,51,90,33,31,95,94,77,35,70,39,93,23,0,47,49,75,40,41,29,66,68,15,22,99,5,57,67,1,8,50,53,10,46,86,72,73,27,80,79,97,17,32,92,7,14,44,59,74,3,76,88,58,11,83,45,64,78,20,37,34,26,4,2,42,52,54,13,43,65,21,12
