0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
57,96,40,36,8,5,79,71,83,9,98,39,6,68,14,76,29,17,18,26,65,85,54,51,7,45,27,48,28,61,30,41,81,33,34,86,87,37,38,99,75,66,23,74,93,78,46,31,88,64,50,3,52,53,13,55,56,44,4,59,0,82,25,63,11,73,32,67,1,43,84,16,72,91,22,35,10,77,60,15,80,20,24,49,58,92,89,19,70,42,90,47,95,2,94,21,69,12,97,62
8,78,40,90,77,89,93,36,69,9,49,92,73,68,14,23,15,17,18,26,65,87,27,1,98,97,20,7,52,71,21,43,12,33,34,64,5,37,25,50,75,66,72,53,38,99,55,4,47,74,16,3,46,28,62,58,88,60,30,10,0,82,35,76,11,57,31,44,48,13,84,45,39,91,22,51,41,81,79,6,80,59,96,29,94,67,83,19,54,42,24,85,95,2,61,86,70,56,32,63
8,78,99,90,77,60,93,22,21,84,49,17,92,68,14,34,87,19,7,59,81,50,27,1,5,16,38,74,69,67,56,43,4,80,52,47,28,37,65,39,75,55,63,53,3,42,91,54,82,0,98,70,6,41,95,58,88,31,15,12,64,23,10,76,36,57,96,44,72,13,97,62,25,66,61,51,26,71,79,30,32,18,94,33,20,45,83,35,73,11,40,24,29,2,89,86,9,48,85,46
8,26,41,74,18,0,93,73,54,12,50,46,83,47,76,34,25,17,7,67,87,85,97,80,19,9,38,22,69,94,56,43,86,3,52,60,24,81,65,23,75,55,78,49,36,90,39,51,48,92,79,70,77,99,95,84,1,31,28,59,98,30,10,96,11,57,62,68,72,13,88,14,82,66,61,58,37,71,35,2,32,6,15,91,42,45,27,40,63,5,21,64,4,44,89,53,16,29,33,20
46,61,41,14,22,0,60,73,23,12,50,31,63,47,59,34,77,49,51,67,75,94,76,80,79,9,32,53,69,86,3,44,42,18,8,21,24,89,65,56,17,74,78,96,19,2,38,43,48,16,84,25,81,85,95,26,1,87,28,55,98,30,52,62,33,4,29,36,72,15,90,39,10,66,5,27,57,93,37,88,99,45,92,91,35,13,71,54,6,97,58,64,11,68,40,7,83,70,82,20
50,2,41,47,99,87,23,73,9,0,44,71,20,37,59,12,42,7,51,81,30,94,40,35,79,56,92,49,69,63,16,72,46,98,8,68,32,89,65,67,14,74,33,93,19,18,29,1,48,57,84,39,66,21,77,62,28,95,88,24,70,45,52,3,17,4,60,36,82,15,75,13,10,22,5,27,43,25,53,90,78,54,85,91,86,96,61,31,38,97,58,64,83,11,34,26,6,76,55,80
50,2,41,59,99,16,96,5,9,0,37,71,77,48,21,29,55,7,13,79,35,94,80,98,72,56,69,49,43,93,6,45,30,63,66,68,20,52,65,40,46,74,75,27,97,47,81,58,32,86,84,39,60,92,3,51,76,62,28,42,70,44,31,54,19,4,12,89,82,33,85,38,36,22,78,24,87,61,95,18,15,57,88,91,11,90,25,53,8,73,14,64,83,67,34,26,10,23,17,1
50,2,26,94,61,9,0,11,42,59,81,77,18,48,21,10,8,7,98,24,35,56,67,72,4,46,83,49,19,38,60,57,23,63,99,68,20,52,41,53,5,74,32,93,97,92,27,58,31,28,64,14,30,76,36,51,85,88,65,55,43,44,66,54,71,89,12,87,82,39,33,40,84,62,22,86,6,47,95,37,70,16,96,91,15,90,25,45,17,73,75,79,3,78,69,34,80,29,13,1
20,2,91,46,61,33,54,64,42,48,15,81,18,22,19,10,4,56,7,70,35,6,11,86,92,9,44,78,34,83,72,73,23,25,41,62,90,52,27,60,58,17,32,93,0,36,98,66,31,53,24,14,77,26,55,51,39,88,68,89,43,94,21,95,12,99,87,49,82,57,28,97,84,50,47,63,71,85,8,37,69,16,96,13,40,38,74,5,75,76,65,79,3,59,45,30,80,29,67,1
10,14,56,17,61,33,88,89,42,45,82,81,19,95,92,12,26,57,90,80,35,41,11,86,24,63,49,78,34,15,62,99,67,38,9,94,83,52,7,60,68,96,32,16,46,44,37,54,18,53,74,2,5,77,75,51,39,69,43,8,85,64,21,36,93,66,55,31,27,20,28,91,84,1,47,87,0,72,50,13,73,71,22,6,40,58,23,3,4,48,65,79,76,59,70,30,98,29,97,25
