0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
49,81,19,38,96,10,65,6,7,21,97,32,88,86,63,5,75,54,26,77,39,76,94,61,84,78,92,1,51,17,80,9,90,46,60,70,93,91,8,56,45,47,67,36,74,44,4,29,72,85,58,68,99,71,30,40,41,27,57,25,20,42,0,59,87,23,79,13,50,16,83,24,12,28,55,18,34,66,33,31,52,64,35,2,69,22,73,82,98,37,62,14,43,95,15,53,11,3,89,48
27,18,2,33,29,89,57,83,64,39,73,22,12,36,11,71,54,16,4,91,42,93,13,47,44,98,72,35,25,7,63,30,5,32,17,94,20,37,14,99,61,9,1,41,19,74,10,67,45,0,8,78,59,24,52,81,60,15,28,65,51,66,48,46,68,58,34,53,62,86,43,55,82,77,87,21,95,40,56,69,49,31,90,80,23,96,38,6,75,79,88,76,3,26,84,70,92,50,85,97
22,28,1,80,11,37,73,34,90,42,29,41,81,0,57,60,25,31,46,66,6,3,35,87,53,24,26,5,85,96,56,7,55,51,88,63,69,49,95,67,36,40,12,13,64,33,58,43,17,77,97,98,4,52,10,30,68,72,50,93,59,18,38,47,9,94,62,23,21,91,39,45,71,2,76,15,65,20,44,82,86,84,32,92,8,89,14,54,70,74,19,48,27,75,16,99,61,83,79,78
52,71,4,24,0,62,66,21,3,22,85,83,91,76,69,55,79,19,11,49,41,31,43,35,93,1,12,7,99,75,10,38,26,45,9,64,5,16,47,60,98,27,44,88,70,14,86,20,48,59,39,94,25,54,13,84,92,74,30,37,28,51,89,56,73,61,95,80,67,63,65,29,58,40,15,46,90,36,17,6,50,34,33,32,53,96,68,81,23,87,42,8,72,82,78,57,77,2,18,97
29,80,97,43,35,45,56,34,41,13,90,24,58,19,23,92,8,39,64,42,53,75,66,77,36,4,61,68,52,15,2,85,16,46,1,0,65,38,7,26,57,93,48,6,86,60,27,25,22,91,99,63,49,98,3,82,55,31,40,59,72,62,33,47,44,20,37,11,76,10,70,14,94,89,95,32,9,81,28,18,88,12,67,71,84,5,30,96,73,21,83,51,87,78,54,50,69,79,17,74
6,72,47,89,78,82,35,90,92,46,18,79,21,25,86,17,32,73,96,10,9,2,7,65,63,48,75,22,0,55,37,34,69,4,84,44,74,56,1,66,98,52,43,15,99,5,50,80,36,76,24,11,93,59,70,14,16,64,20,8,39,54,51,68,49,26,81,31,91,42,12,3,41,83,23,60,33,28,53,85,19,27,97,87,67,77,38,57,61,94,30,95,40,62,88,71,29,13,58,45
0,90,34,13,54,4,65,87,55,82,38,69,71,94,61,9,52,97,7,67,95,74,99,77,10,33,51,72,31,84,88,49,8,3,21,81,83,75,92,59,43,96,29,53,35,40,25,24,68,50,41,18,79,12,60,42,37,16,17,14,86,64,32,62,36,44,85,30,19,26,89,27,57,46,66,78,91,1,20,23,6,39,28,76,56,98,58,5,93,70,73,80,47,2,22,63,45,48,15,11
70,7,15,69,0,74,18,75,46,97,63,80,22,10,43,86,88,38,8,58,98,17,94,55,81,95,60,31,44,41,71,37,19,72,89,64,92,57,40,9,5,73,68,26,59,79,16,33,76,23,77,42,30,35,50,28,96,99,93,87,53,12,11,83,84,65,78,54,67,32,91,48,85,21,45,36,51,25,56,1,29,6,14,2,27,52,34,3,4,13,61,66,39,82,47,20,24,49,90,62
65,84,37,74,69,40,3,78,94,38,33,28,76,27,45,24,20,26,10,88,29,48,91,75,87,46,42,4,9,15,17,72,14,93,86,77,59,47,58,35,80,0,96,32,67,21,82,52,44,66,34,56,25,1,19,11,13,31,90,60,70,97,79,53,6,71,39,92,23,64,18,68,55,12,50,41,83,98,7,54,2,81,63,51,89,73,61,57,95,43,22,16,85,99,36,30,49,62,8,5
45,67,73,54,15,25,43,62,19,79,0,21,1,57,65,46,52,72,42,66,6,11,35,64,85,99,50,49,95,38,34,87,74,94,8,39,51,69,93,10,47,58,63,16,68,26,23,44,84,40,82,33,76,7,37,18,12,27,56,17,91,55,97,30,41,90,77,14,9,61,28,83,80,59,2,29,48,5,89,20,78,70,86,53,75,92,4,36,98,31,71,13,88,3,22,96,81,24,32,60
